sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_prob,bad_prob,correct
Who is Emily revealing she isn't worrying?,Who is Emily revealing who isn't worrying?,syntax,island_effects,wh_island,True,True,False,False,58,-57.96265411376953,-57.71874237060547,0
Who hadn't Carla learned she wasn't investigating?,Who hadn't Carla learned who wasn't investigating?,syntax,island_effects,wh_island,True,True,False,False,59,-68.80443572998047,-69.89405822753906,1
What is Grace investigating she goes to?,What is Grace investigating who goes to?,syntax,island_effects,wh_island,True,True,False,False,60,-46.89105224609375,-44.89524841308594,0
Who don't the students realize they bores?,Who don't the students realize what bores?,syntax,island_effects,wh_island,True,True,False,False,61,-58.719295501708984,-61.9919548034668,1
Who could Kimberley learn she wouldn't confuse?,Who could Kimberley learn what wouldn't confuse?,syntax,island_effects,wh_island,True,True,False,False,62,-71.62126922607422,-70.74844360351562,0
Who is Rachel investigating she can listen to?,Who is Rachel investigating who can listen to?,syntax,island_effects,wh_island,True,True,False,False,63,-47.32188415527344,-47.034828186035156,0
Who can't Sharon investigate she scares?,Who can't Sharon investigate who scares?,syntax,island_effects,wh_island,True,True,False,False,64,-56.39479064941406,-57.0361328125,1
What hasn't Melanie remembered she couldn't leave?,What hasn't Melanie remembered who couldn't leave?,syntax,island_effects,wh_island,True,True,False,False,65,-61.86042022705078,-62.17990493774414,1
What hasn't a person figured out he is skated around?,What hasn't a person figured out who is skated around?,syntax,island_effects,wh_island,True,True,False,False,66,-71.1104965209961,-69.29908752441406,0
What had Rebecca forgotten she tours?,What had Rebecca forgotten who tours?,syntax,island_effects,wh_island,True,True,False,False,67,-53.16381072998047,-51.70722961425781,0
Who has some association investigated it hadn't hurt?,Who has some association investigated who hadn't hurt?,syntax,island_effects,wh_island,True,True,False,False,68,-58.43946838378906,-60.29312515258789,1
Who had Alexander realized he observes?,Who had Alexander realized who observes?,syntax,island_effects,wh_island,True,True,False,False,69,-51.98707580566406,-55.01793670654297,1
What can Rhonda forget she was buying?,What can Rhonda forget who was buying?,syntax,island_effects,wh_island,True,True,False,False,70,-64.01685333251953,-62.06840896606445,0
Who should Vanessa know she had aggravated?,Who should Vanessa know what had aggravated?,syntax,island_effects,wh_island,True,True,False,False,71,-61.47114562988281,-59.275543212890625,0
What aren't the organizations investigating they had fixed?,What aren't the organizations investigating who had fixed?,syntax,island_effects,wh_island,True,True,False,False,72,-60.733768463134766,-62.236289978027344,1
Who has Sheila discovered she can bother?,Who has Sheila discovered who can bother?,syntax,island_effects,wh_island,True,True,False,False,73,-48.839500427246094,-48.02825927734375,0
What can't Rose realize she is cleaning?,What can't Rose realize who is cleaning?,syntax,island_effects,wh_island,True,True,False,False,74,-59.832275390625,-58.73442077636719,0
Who was Harvard University investigating it upsets?,Who was Harvard University investigating what upsets?,syntax,island_effects,wh_island,True,True,False,False,75,-62.111324310302734,-63.71154022216797,1
Who hasn't Renee figured out she had confused?,Who hasn't Renee figured out what had confused?,syntax,island_effects,wh_island,True,True,False,False,76,-72.03778839111328,-70.76580810546875,0
What has Marcus known he sold?,What has Marcus known who sold?,syntax,island_effects,wh_island,True,True,False,False,77,-47.555641174316406,-52.22172546386719,1
Who had the company forgotten it bored?,Who had the company forgotten who bored?,syntax,island_effects,wh_island,True,True,False,False,78,-45.56496047973633,-46.755496978759766,1
What had hospitals investigated they are healing?,What had hospitals investigated who are healing?,syntax,island_effects,wh_island,True,True,False,False,79,-54.85136413574219,-55.70758819580078,1
Who wouldn't every boy conceal he doesn't attack?,Who wouldn't every boy conceal who doesn't attack?,syntax,island_effects,wh_island,True,True,False,False,80,-69.92436218261719,-70.61836242675781,1
What can't Jane know she arrived at?,What can't Jane know who arrived at?,syntax,island_effects,wh_island,True,True,False,False,81,-52.016780853271484,-49.797813415527344,0
What doesn't Jill find out she hasn't forgotten?,What doesn't Jill find out who hasn't forgotten?,syntax,island_effects,wh_island,True,True,False,False,82,-61.009376525878906,-57.7880744934082,0
Who were the Lutherans discovering they embarrasses?,Who were the Lutherans discovering what embarrasses?,syntax,island_effects,wh_island,True,True,False,False,83,-77.23371124267578,-74.94622039794922,0
What aren't many legislatures discovering they explored?,What aren't many legislatures discovering who explored?,syntax,island_effects,wh_island,True,True,False,False,84,-71.79560852050781,-72.8177490234375,1
Who can every girl reveal she wasn't discovering?,Who can every girl reveal who wasn't discovering?,syntax,island_effects,wh_island,True,True,False,False,85,-69.4142074584961,-70.22398376464844,1
Who aren't a lot of cashiers investigating they have irritated?,Who aren't a lot of cashiers investigating what have irritated?,syntax,island_effects,wh_island,True,True,False,False,86,-82.52191162109375,-84.31448364257812,1
Who wasn't Leslie investigating she hadn't hated?,Who wasn't Leslie investigating who hadn't hated?,syntax,island_effects,wh_island,True,True,False,False,87,-67.71188354492188,-67.60203552246094,0
Who didn't Mary learn she has listened to?,Who didn't Mary learn who has listened to?,syntax,island_effects,wh_island,True,True,False,False,88,-55.82707214355469,-52.676246643066406,0
Who has Laura realized she would argue about?,Who has Laura realized who would argue about?,syntax,island_effects,wh_island,True,True,False,False,89,-52.077816009521484,-51.082340240478516,0
What hadn't Brett investigated he researches?,What hadn't Brett investigated who researches?,syntax,island_effects,wh_island,True,True,False,False,90,-75.89006042480469,-76.55525207519531,1
What hasn't Jill found out she exited?,What hasn't Jill found out who exited?,syntax,island_effects,wh_island,True,True,False,False,91,-60.56332015991211,-57.657257080078125,0
What hasn't Maria revealed she ran around?,What hasn't Maria revealed who ran around?,syntax,island_effects,wh_island,True,True,False,False,92,-57.4832878112793,-55.784358978271484,0
Who was Melinda finding out she forgot?,Who was Melinda finding out who forgot?,syntax,island_effects,wh_island,True,True,False,False,93,-59.538719177246094,-57.32611083984375,0
Who isn't Colleen discovering she hasn't researched?,Who isn't Colleen discovering who hasn't researched?,syntax,island_effects,wh_island,True,True,False,False,94,-79.96382904052734,-79.26455688476562,0
What was Janet concealing she will descend?,What was Janet concealing who will descend?,syntax,island_effects,wh_island,True,True,False,False,95,-75.41496276855469,-75.02548217773438,0
What had James figured out he is biking to?,What had James figured out who is biking to?,syntax,island_effects,wh_island,True,True,False,False,96,-64.08153533935547,-64.62408447265625,1
What hadn't William realized he isn't breaking?,What hadn't William realized what isn't breaking?,syntax,island_effects,wh_island,True,True,False,False,97,-62.794654846191406,-63.41987991333008,1
Who were the schools forgetting they could alarm?,Who were the schools forgetting who could alarm?,syntax,island_effects,wh_island,True,True,False,False,98,-58.44976806640625,-60.11595916748047,1
What has Amanda investigated she fixes?,What has Amanda investigated who fixes?,syntax,island_effects,wh_island,True,True,False,False,99,-56.7210807800293,-56.285953521728516,0
Who were the women concealing they stunned?,Who were the women concealing who stunned?,syntax,island_effects,wh_island,True,True,False,False,100,-65.23304748535156,-67.41451263427734,1
Who had Sara found out she admires?,Who had Sara found out who admires?,syntax,island_effects,wh_island,True,True,False,False,101,-60.066986083984375,-58.123443603515625,0
What wasn't Andrea concealing she can conceal?,What wasn't Andrea concealing who can conceal?,syntax,island_effects,wh_island,True,True,False,False,102,-81.84123229980469,-81.80562591552734,0
Who wouldn't most adults discover they are helping?,Who wouldn't most adults discover who are helping?,syntax,island_effects,wh_island,True,True,False,False,103,-59.2876091003418,-58.48784637451172,0
Who is Matt discovering he has hugged?,Who is Matt discovering who has hugged?,syntax,island_effects,wh_island,True,True,False,False,104,-56.546417236328125,-56.40262985229492,0
Who has Brad concealed he hasn't upset?,Who has Brad concealed what hasn't upset?,syntax,island_effects,wh_island,True,True,False,False,105,-60.28098678588867,-62.307952880859375,1
Who had Alice discovered she is confusing?,Who had Alice discovered who is confusing?,syntax,island_effects,wh_island,True,True,False,False,106,-52.77106857299805,-51.372825622558594,0
Who was Catherine figuring out she wouldn't annoy?,Who was Catherine figuring out what wouldn't annoy?,syntax,island_effects,wh_island,True,True,False,False,107,-58.92441940307617,-58.77542495727539,0
What has Clyde remembered he appreciates?,What has Clyde remembered who appreciates?,syntax,island_effects,wh_island,True,True,False,False,108,-61.953025817871094,-61.11140060424805,0
Who wouldn't Suzanne conceal she isn't revealing?,Who wouldn't Suzanne conceal who isn't revealing?,syntax,island_effects,wh_island,True,True,False,False,109,-74.17570495605469,-71.87606811523438,0
What should Robert figure out he ascended?,What should Robert figure out what ascended?,syntax,island_effects,wh_island,True,True,False,False,110,-55.88524627685547,-52.449493408203125,0
Who has Russell found out he embarrassed?,Who has Russell found out who embarrassed?,syntax,island_effects,wh_island,True,True,False,False,111,-48.95205307006836,-48.153465270996094,0
What might Raymond realize he hasn't driven to?,What might Raymond realize who hasn't driven to?,syntax,island_effects,wh_island,True,True,False,False,112,-62.163822174072266,-63.83417510986328,1
What could Tammy investigate she explores?,What could Tammy investigate who explores?,syntax,island_effects,wh_island,True,True,False,False,113,-58.547576904296875,-59.48857116699219,1
Who isn't Janice concealing she should return to?,Who isn't Janice concealing who should return to?,syntax,island_effects,wh_island,True,True,False,False,114,-83.11256408691406,-83.56884765625,1
Who is Meredith learning she can't upset?,Who is Meredith learning who can't upset?,syntax,island_effects,wh_island,True,True,False,False,115,-52.66942596435547,-53.67015838623047,1
Who wasn't Irene discovering she had returned to?,Who wasn't Irene discovering who had returned to?,syntax,island_effects,wh_island,True,True,False,False,116,-68.40011596679688,-67.25222778320312,0
Who has Sheila realized she aggravated?,Who has Sheila realized who aggravated?,syntax,island_effects,wh_island,True,True,False,False,117,-52.65071105957031,-54.58700180053711,1
Who hasn't Samuel found out he isn't firing?,Who hasn't Samuel found out who isn't firing?,syntax,island_effects,wh_island,True,True,False,False,118,-64.81537628173828,-62.39610290527344,0
Who had the legislatures learned they won't watch?,Who had the legislatures learned who won't watch?,syntax,island_effects,wh_island,True,True,False,False,119,-54.29554748535156,-54.75481414794922,1
Who have some museums forgotten they had discovered?,Who have some museums forgotten who had discovered?,syntax,island_effects,wh_island,True,True,False,False,120,-57.64020538330078,-55.86309814453125,0
What doesn't Brett figure out he leaves?,What doesn't Brett figure out who leaves?,syntax,island_effects,wh_island,True,True,False,False,121,-60.40237045288086,-57.509033203125,0
Who haven't students learned they aren't alarming?,Who haven't students learned who aren't alarming?,syntax,island_effects,wh_island,True,True,False,False,122,-64.13627624511719,-65.18452453613281,1
Who isn't John forgetting he is thinking about?,Who isn't John forgetting who is thinking about?,syntax,island_effects,wh_island,True,True,False,False,123,-54.091835021972656,-53.75333786010742,0
Who is Carl discovering he hadn't talked to?,Who is Carl discovering who hadn't talked to?,syntax,island_effects,wh_island,True,True,False,False,124,-53.797367095947266,-55.20230484008789,1
Who wasn't Eric realizing he bored?,Who wasn't Eric realizing what bored?,syntax,island_effects,wh_island,True,True,False,False,125,-54.727169036865234,-53.64326477050781,0
Who could Curtis forget he has bothered?,Who could Curtis forget who has bothered?,syntax,island_effects,wh_island,True,True,False,False,126,-55.48114776611328,-53.980255126953125,0
Who is Janice learning she hadn't observed?,Who is Janice learning who hadn't observed?,syntax,island_effects,wh_island,True,True,False,False,127,-63.82902145385742,-63.585453033447266,0
Who had every waitress revealed she was alarming?,Who had every waitress revealed who was alarming?,syntax,island_effects,wh_island,True,True,False,False,128,-63.31649398803711,-62.5606689453125,0
What hadn't Rachel revealed she would discover?,What hadn't Rachel revealed who would discover?,syntax,island_effects,wh_island,True,True,False,False,129,-59.671348571777344,-59.886688232421875,1
Who haven't many cashiers found out they did dislike?,Who haven't many cashiers found out who did dislike?,syntax,island_effects,wh_island,True,True,False,False,130,-78.54719543457031,-75.46041870117188,0
Who couldn't Tiffany forget she had annoyed?,Who couldn't Tiffany forget what had annoyed?,syntax,island_effects,wh_island,True,True,False,False,131,-64.05573272705078,-62.984657287597656,0
What has Elaine figured out she leaves?,What has Elaine figured out who leaves?,syntax,island_effects,wh_island,True,True,False,False,132,-52.02759552001953,-50.915164947509766,0
What was Nicole learning she had found?,What was Nicole learning who had found?,syntax,island_effects,wh_island,True,True,False,False,133,-49.23171615600586,-49.1055908203125,0
Who should Melinda forget she has attacked?,Who should Melinda forget who has attacked?,syntax,island_effects,wh_island,True,True,False,False,134,-64.98544311523438,-62.449073791503906,0
Who is Valerie figuring out she has helped?,Who is Valerie figuring out who has helped?,syntax,island_effects,wh_island,True,True,False,False,135,-56.057308197021484,-52.51448059082031,0
Who hadn't Katherine realized she will observe?,Who hadn't Katherine realized who will observe?,syntax,island_effects,wh_island,True,True,False,False,136,-64.13322448730469,-64.54963684082031,1
Who will Derek investigate he can't hate?,Who will Derek investigate who can't hate?,syntax,island_effects,wh_island,True,True,False,False,137,-58.492366790771484,-62.85231399536133,1
What had Robert revealed he had brought?,What had Robert revealed who had brought?,syntax,island_effects,wh_island,True,True,False,False,138,-48.90437316894531,-49.85633850097656,1
Who will a lady know she had concealed?,Who will a lady know who had concealed?,syntax,island_effects,wh_island,True,True,False,False,139,-59.80545425415039,-55.292449951171875,0
What wasn't Tara investigating she hasn't brought?,What wasn't Tara investigating who hasn't brought?,syntax,island_effects,wh_island,True,True,False,False,140,-67.9826889038086,-66.38835906982422,0
What has Jodi found out she could sell?,What has Jodi found out who could sell?,syntax,island_effects,wh_island,True,True,False,False,141,-61.75841522216797,-59.08929443359375,0
What weren't some ladies learning they were climbing up?,What weren't some ladies learning what were climbing up?,syntax,island_effects,wh_island,True,True,False,False,142,-64.29286193847656,-68.17338562011719,1
Who wasn't Curtis realizing he cares for?,Who wasn't Curtis realizing who cares for?,syntax,island_effects,wh_island,True,True,False,False,143,-61.06507873535156,-59.13100814819336,0
Who would organizations find out they impresses?,Who would organizations find out what impresses?,syntax,island_effects,wh_island,True,True,False,False,144,-62.42549133300781,-57.379608154296875,0
Who has Edward forgotten he is observing?,Who has Edward forgotten who is observing?,syntax,island_effects,wh_island,True,True,False,False,145,-53.30829620361328,-52.033409118652344,0
What was Valerie investigating she likes?,What was Valerie investigating who likes?,syntax,island_effects,wh_island,True,True,False,False,146,-47.71350860595703,-48.355464935302734,1
Who was Dan finding out he investigates?,Who was Dan finding out who investigates?,syntax,island_effects,wh_island,True,True,False,False,147,-57.91571807861328,-55.63283920288086,0
Who has Travis concealed he has kissed?,Who has Travis concealed who has kissed?,syntax,island_effects,wh_island,True,True,False,False,148,-56.54058074951172,-57.38140869140625,1
What shouldn't Tanya remember she should exit?,What shouldn't Tanya remember who should exit?,syntax,island_effects,wh_island,True,True,False,False,149,-71.51325225830078,-70.84165954589844,0
What wasn't Beth revealing she was skated around?,What wasn't Beth revealing who was skated around?,syntax,island_effects,wh_island,True,True,False,False,150,-73.78238677978516,-73.20599365234375,0
What didn't Anne investigate she has broken?,What didn't Anne investigate who has broken?,syntax,island_effects,wh_island,True,True,False,False,151,-57.43642044067383,-56.903621673583984,0
What had these ladies realized they have escaped from?,What had these ladies realized who have escaped from?,syntax,island_effects,wh_island,True,True,False,False,152,-59.835174560546875,-62.007057189941406,1
Who hadn't Tanya concealed she can't upset?,Who hadn't Tanya concealed who can't upset?,syntax,island_effects,wh_island,True,True,False,False,153,-75.53883361816406,-77.04524993896484,1
Who wasn't Brian concealing he would know?,Who wasn't Brian concealing who would know?,syntax,island_effects,wh_island,True,True,False,False,154,-63.96040344238281,-65.87084197998047,1
What is Cheryl investigating she noticed?,What is Cheryl investigating who noticed?,syntax,island_effects,wh_island,True,True,False,False,155,-51.34836959838867,-51.42966079711914,1
What hasn't Amelia known she has skated around?,What hasn't Amelia known who has skated around?,syntax,island_effects,wh_island,True,True,False,False,156,-77.98580932617188,-78.80960845947266,1
Who has Naomi forgotten she might question?,Who has Naomi forgotten who might question?,syntax,island_effects,wh_island,True,True,False,False,157,-57.18824768066406,-54.256919860839844,0
What has Cindy revealed she would see?,What has Cindy revealed who would see?,syntax,island_effects,wh_island,True,True,False,False,158,-48.39649200439453,-48.52985763549805,1
What hadn't many adults revealed they have boycotted?,What hadn't many adults revealed who have boycotted?,syntax,island_effects,wh_island,True,True,False,False,159,-80.8116455078125,-82.51776885986328,1
What hasn't Curtis known he couldn't walk through?,What hasn't Curtis known who couldn't walk through?,syntax,island_effects,wh_island,True,True,False,False,160,-61.25140380859375,-65.35676574707031,1
What won't Rachelle discover she thought about?,What won't Rachelle discover who thought about?,syntax,island_effects,wh_island,True,True,False,False,161,-64.87427520751953,-64.80775451660156,0
What has the teenager investigated he hasn't examined?,What has the teenager investigated who hasn't examined?,syntax,island_effects,wh_island,True,True,False,False,162,-58.70551300048828,-59.125423431396484,1
Who doesn't Rebecca reveal she distracted?,Who doesn't Rebecca reveal who distracted?,syntax,island_effects,wh_island,True,True,False,False,163,-56.6826171875,-57.57655334472656,1
Who couldn't Erin investigate she couldn't astound?,Who couldn't Erin investigate who couldn't astound?,syntax,island_effects,wh_island,True,True,False,False,164,-75.2365951538086,-77.76473236083984,1
Who would Richard forget he admired?,Who would Richard forget who admired?,syntax,island_effects,wh_island,True,True,False,False,165,-47.88130187988281,-48.036476135253906,1
What didn't Christine figure out she didn't have?,What didn't Christine figure out who didn't have?,syntax,island_effects,wh_island,True,True,False,False,166,-58.714996337890625,-56.25780487060547,0
What is the boy realizing he had left?,What is the boy realizing who had left?,syntax,island_effects,wh_island,True,True,False,False,167,-46.78085708618164,-47.63239288330078,1
What would Cindy discover she skated around?,What would Cindy discover who skated around?,syntax,island_effects,wh_island,True,True,False,False,168,-64.97016143798828,-63.8110466003418,0
Who isn't Andrea forgetting she confused?,Who isn't Andrea forgetting who confused?,syntax,island_effects,wh_island,True,True,False,False,169,-61.47903060913086,-61.81104278564453,1
What might Irene reveal she had?,What might Irene reveal who had?,syntax,island_effects,wh_island,True,True,False,False,170,-55.4460563659668,-55.30018997192383,0
What hasn't Carl realized he forgets?,What hasn't Carl realized who forgets?,syntax,island_effects,wh_island,True,True,False,False,171,-58.77585983276367,-61.227386474609375,1
Who wasn't Marla discovering she annoyed?,Who wasn't Marla discovering what annoyed?,syntax,island_effects,wh_island,True,True,False,False,172,-66.03779602050781,-65.35047912597656,0
What had Carl discovered he is descending?,What had Carl discovered what is descending?,syntax,island_effects,wh_island,True,True,False,False,173,-57.43645095825195,-57.591453552246094,1
What had a lot of associations investigated they should lift?,What had a lot of associations investigated who should lift?,syntax,island_effects,wh_island,True,True,False,False,174,-65.11176300048828,-67.75798034667969,1
What did George figure out he cleaned?,What did George figure out who cleaned?,syntax,island_effects,wh_island,True,True,False,False,175,-51.28424072265625,-49.27154541015625,0
Who didn't those students conceal they hadn't bothered?,Who didn't those students conceal what hadn't bothered?,syntax,island_effects,wh_island,True,True,False,False,176,-67.05325317382812,-68.62669372558594,1
