sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_prob,bad_prob,correct
Planes accelerate.,Planes had.,syntax,argument_structure,inchoative,True,False,False,False,18,-26.057327270507812,-23.402935028076172,0
Many carriages slow.,Many carriages admire.,syntax,argument_structure,inchoative,True,False,False,False,19,-35.17178726196289,-36.007110595703125,1
Diane's granddaughters weren't worrying.,Diane's granddaughters weren't looking like.,syntax,argument_structure,inchoative,True,False,False,False,20,-67.15422821044922,-72.7345962524414,1
Some feet chip.,Some feet have.,syntax,argument_structure,inchoative,True,False,False,False,21,-24.345046997070312,-18.878055572509766,0
A lot of bananas baked.,A lot of bananas brought.,syntax,argument_structure,inchoative,True,False,False,False,22,-43.913848876953125,-42.97505187988281,0
Dennis didn't sit down.,Dennis didn't kiss.,syntax,argument_structure,inchoative,True,False,False,False,23,-33.79096603393555,-35.5322265625,1
Most glaciers freeze.,Most glaciers look like.,syntax,argument_structure,inchoative,True,False,False,False,24,-29.7517032623291,-33.79096984863281,1
The bicycle wasn't slowing.,The bicycle wasn't revealing.,syntax,argument_structure,inchoative,True,False,False,False,25,-33.025028228759766,-31.592784881591797,0
Most children move.,Most children looked like.,syntax,argument_structure,inchoative,True,False,False,False,26,-18.347070693969727,-24.824520111083984,1
Ella's grandfathers hurt.,Ella's grandfathers reference.,syntax,argument_structure,inchoative,True,False,False,False,27,-48.922630310058594,-53.38587951660156,1
That sweater twirls.,That sweater took.,syntax,argument_structure,inchoative,True,False,False,False,28,-43.46151351928711,-27.366714477539062,0
A hat folds.,A hat saw.,syntax,argument_structure,inchoative,True,False,False,False,29,-31.697715759277344,-33.09652328491211,1
Some bicycle maneuvers.,Some bicycle had.,syntax,argument_structure,inchoative,True,False,False,False,30,-30.58301544189453,-23.455659866333008,0
A bicycle stopped.,A bicycle liked.,syntax,argument_structure,inchoative,True,False,False,False,31,-31.288818359375,-32.93732452392578,1
What wrinkles.,What arrives at.,syntax,argument_structure,inchoative,True,False,False,False,32,-20.43451690673828,-23.229995727539062,1
All scarves fold.,All scarves admired.,syntax,argument_structure,inchoative,True,False,False,False,33,-34.380455017089844,-35.36920928955078,1
Many gloves twirl.,Many gloves revealed.,syntax,argument_structure,inchoative,True,False,False,False,34,-36.33990478515625,-26.858444213867188,0
Some river vaporizes.,Some river cleaned.,syntax,argument_structure,inchoative,True,False,False,False,35,-36.066184997558594,-26.949378967285156,0
Every father of Randolf hides.,Every father of Randolf aggravated.,syntax,argument_structure,inchoative,True,False,False,False,36,-54.172428131103516,-59.104305267333984,1
A lot of carts had slowed.,A lot of carts had looked like.,syntax,argument_structure,inchoative,True,False,False,False,37,-55.868934631347656,-56.15766143798828,1
This truck slowed.,This truck cleans.,syntax,argument_structure,inchoative,True,False,False,False,38,-24.074100494384766,-22.2218017578125,0
Some windows have flung open.,Some windows have seen.,syntax,argument_structure,inchoative,True,False,False,False,39,-40.82942199707031,-22.07590103149414,0
A coat hadn't shrunk.,A coat hadn't worn.,syntax,argument_structure,inchoative,True,False,False,False,40,-43.447689056396484,-39.53704071044922,0
Danielle's supervisor worries.,Danielle's supervisor astounded.,syntax,argument_structure,inchoative,True,False,False,False,41,-38.14476013183594,-47.680633544921875,1
The sock soaked.,The sock cleaned.,syntax,argument_structure,inchoative,True,False,False,False,42,-26.030027389526367,-24.96941375732422,0
Every candle dims.,Every candle lifted.,syntax,argument_structure,inchoative,True,False,False,False,43,-34.063575744628906,-27.893531799316406,0
The cashier's bosses worried.,The cashier's bosses aggravated.,syntax,argument_structure,inchoative,True,False,False,False,44,-49.323238372802734,-55.63161087036133,1
Those gloves had flattened.,Those gloves had looked like.,syntax,argument_structure,inchoative,True,False,False,False,45,-33.94889831542969,-32.05720901489258,0
A jacket shrank.,A jacket cleaned.,syntax,argument_structure,inchoative,True,False,False,False,46,-42.31104278564453,-31.79439926147461,0
Adam isn't healing.,Adam isn't concealing.,syntax,argument_structure,inchoative,True,False,False,False,47,-21.890625,-34.47742462158203,1
That carriage chipped.,That carriage looked like.,syntax,argument_structure,inchoative,True,False,False,False,48,-35.94135284423828,-32.406471252441406,0
That vase couldn't chip.,That vase couldn't buy.,syntax,argument_structure,inchoative,True,False,False,False,49,-45.90000534057617,-40.46310043334961,0
Most coats didn't tighten.,Most coats didn't reveal.,syntax,argument_structure,inchoative,True,False,False,False,50,-34.19794464111328,-33.09812545776367,0
Those nephews of Alan marry.,Those nephews of Alan disturbed.,syntax,argument_structure,inchoative,True,False,False,False,51,-45.728370666503906,-47.433982849121094,1
That bicycle turned.,That bicycle brought.,syntax,argument_structure,inchoative,True,False,False,False,52,-27.225093841552734,-26.809444427490234,0
A shirt wrinkled.,A shirt has.,syntax,argument_structure,inchoative,True,False,False,False,53,-36.71751022338867,-26.971424102783203,0
These legislatures don't benefit.,These legislatures don't irritate.,syntax,argument_structure,inchoative,True,False,False,False,54,-30.457847595214844,-38.16345977783203,1
All windows closed.,All windows saw.,syntax,argument_structure,inchoative,True,False,False,False,55,-22.697669982910156,-23.886581420898438,1
Some plane crashed.,Some plane lifted.,syntax,argument_structure,inchoative,True,False,False,False,56,-24.104415893554688,-27.01675033569336,1
That unicycle shattered.,That unicycle had.,syntax,argument_structure,inchoative,True,False,False,False,57,-37.800411224365234,-33.53193283081055,0
The glasses are breaking.,The glasses are taking.,syntax,argument_structure,inchoative,True,False,False,False,58,-25.186656951904297,-23.628999710083008,0
Susan's grandsons assemble.,Susan's grandsons complain about.,syntax,argument_structure,inchoative,True,False,False,False,59,-44.758670806884766,-51.638179779052734,1
All candles darken.,All candles admired.,syntax,argument_structure,inchoative,True,False,False,False,60,-33.66655731201172,-27.78853416442871,0
Some lamp wasn't dimming.,Some lamp wasn't lifting.,syntax,argument_structure,inchoative,True,False,False,False,61,-43.42786407470703,-34.63755798339844,0
Stephanie hadn't trained.,Stephanie hadn't escaped from.,syntax,argument_structure,inchoative,True,False,False,False,62,-31.632680892944336,-38.348121643066406,1
Most cucumbers ripened.,Most cucumbers bought.,syntax,argument_structure,inchoative,True,False,False,False,63,-46.89985656738281,-36.418983459472656,0
Jason moves.,Jason talks to.,syntax,argument_structure,inchoative,True,False,False,False,64,-11.615116119384766,-16.039539337158203,1
All bikes won't stop.,All bikes won't like.,syntax,argument_structure,inchoative,True,False,False,False,65,-31.05419921875,-32.91328811645508,1
Adam hadn't hidden.,Adam hadn't astounded.,syntax,argument_structure,inchoative,True,False,False,False,66,-24.749183654785156,-34.520755767822266,1
Some skirt couldn't soak.,Some skirt couldn't reveal.,syntax,argument_structure,inchoative,True,False,False,False,67,-35.79161834716797,-35.49151611328125,0
Some skirts shrank.,Some skirts liked.,syntax,argument_structure,inchoative,True,False,False,False,68,-34.62940216064453,-26.177703857421875,0
These customers weren't spinning around.,These customers weren't describing.,syntax,argument_structure,inchoative,True,False,False,False,69,-35.771949768066406,-31.322628021240234,0
Kenneth's best friends reunited.,Kenneth's best friends dislike.,syntax,argument_structure,inchoative,True,False,False,False,70,-41.25440979003906,-40.517555236816406,0
A lot of apples had blackened.,A lot of apples had concealed.,syntax,argument_structure,inchoative,True,False,False,False,71,-53.45961380004883,-52.06504821777344,0
A lot of peppers grow.,A lot of peppers had.,syntax,argument_structure,inchoative,True,False,False,False,72,-43.424461364746094,-43.45895767211914,1
Some books about the Great Lakes sell.,Some books about the Great Lakes bought.,syntax,argument_structure,inchoative,True,False,False,False,73,-46.67162322998047,-45.13235092163086,0
All trucks can crash.,All trucks can admire.,syntax,argument_structure,inchoative,True,False,False,False,74,-25.08756446838379,-26.725650787353516,1
Those eggplants grow.,Those eggplants brought.,syntax,argument_structure,inchoative,True,False,False,False,75,-34.90117645263672,-39.414791107177734,1
A lot of eyes have shut.,A lot of eyes have found.,syntax,argument_structure,inchoative,True,False,False,False,76,-46.61668395996094,-43.451229095458984,0
Patrick would wash.,Patrick would fire.,syntax,argument_structure,inchoative,True,False,False,False,77,-21.510589599609375,-20.69355010986328,0
That unicycle accelerated.,That unicycle liked.,syntax,argument_structure,inchoative,True,False,False,False,78,-38.81613540649414,-35.44477844238281,0
Carlos isn't waking up.,Carlos isn't hiring.,syntax,argument_structure,inchoative,True,False,False,False,79,-26.574230194091797,-28.640579223632812,1
This casserole wasn't burning.,This casserole wasn't revealing.,syntax,argument_structure,inchoative,True,False,False,False,80,-48.36778259277344,-50.707366943359375,1
Most coats stretch.,Most coats clean.,syntax,argument_structure,inchoative,True,False,False,False,81,-24.78605079650879,-24.64229965209961,0
Spinach was blackening.,Spinach was cleaning.,syntax,argument_structure,inchoative,True,False,False,False,82,-40.93132781982422,-36.537559509277344,0
Some screen hadn't faded.,Some screen hadn't concealed.,syntax,argument_structure,inchoative,True,False,False,False,83,-37.60171127319336,-40.04907989501953,1
That banana has ripened.,That banana has bought.,syntax,argument_structure,inchoative,True,False,False,False,84,-46.623653411865234,-32.062103271484375,0
Those boxes won't fling open.,Those boxes won't look like.,syntax,argument_structure,inchoative,True,False,False,False,85,-44.29267883300781,-33.07081604003906,0
Those icicles vaporize.,Those icicles revealed.,syntax,argument_structure,inchoative,True,False,False,False,86,-45.93086242675781,-36.51216506958008,0
This lamp has dimmed.,This lamp has found.,syntax,argument_structure,inchoative,True,False,False,False,87,-37.322509765625,-24.868289947509766,0
A lot of wheelbarrows should stop.,A lot of wheelbarrows should bring.,syntax,argument_structure,inchoative,True,False,False,False,88,-68.08012390136719,-69.14378356933594,1
Mouths haven't closed.,Mouths haven't bought.,syntax,argument_structure,inchoative,True,False,False,False,89,-45.27411651611328,-45.59076690673828,1
Every truck accelerates.,Every truck admired.,syntax,argument_structure,inchoative,True,False,False,False,90,-33.83097457885742,-26.213848114013672,0
Some pants sell.,Some pants have.,syntax,argument_structure,inchoative,True,False,False,False,91,-23.854984283447266,-20.10101890563965,0
Skateboards are crashing.,Skateboards are concealing.,syntax,argument_structure,inchoative,True,False,False,False,92,-33.46805953979492,-44.608795166015625,1
This shirt was stretching.,This shirt was looking like.,syntax,argument_structure,inchoative,True,False,False,False,93,-28.159873962402344,-28.93691635131836,1
Some museums benefit.,Some museums dislike.,syntax,argument_structure,inchoative,True,False,False,False,94,-22.24730682373047,-25.294994354248047,1
The box shut.,The box reveals.,syntax,argument_structure,inchoative,True,False,False,False,95,-21.610363006591797,-21.81698226928711,1
Most gloves crumpled.,Most gloves conceal.,syntax,argument_structure,inchoative,True,False,False,False,96,-46.09283447265625,-29.039356231689453,0
Books sold.,Books brought.,syntax,argument_structure,inchoative,True,False,False,False,97,-13.842093467712402,-14.07160472869873,1
Those jackets twisted.,Those jackets look like.,syntax,argument_structure,inchoative,True,False,False,False,98,-28.055721282958984,-28.420883178710938,1
Some gloves tightened.,Some gloves admire.,syntax,argument_structure,inchoative,True,False,False,False,99,-32.072364807128906,-26.47278594970703,0
That beef didn't char.,That beef didn't buy.,syntax,argument_structure,inchoative,True,False,False,False,100,-40.17768859863281,-30.452211380004883,0
Karla sits down.,Karla discussed.,syntax,argument_structure,inchoative,True,False,False,False,101,-23.284704208374023,-21.025882720947266,0
The cucumbers couldn't char.,The cucumbers couldn't lift.,syntax,argument_structure,inchoative,True,False,False,False,102,-49.78996276855469,-42.99648666381836,0
What evaporated.,What ascended.,syntax,argument_structure,inchoative,True,False,False,False,103,-24.511817932128906,-19.265756607055664,0
Bikes turn.,Bikes reveal.,syntax,argument_structure,inchoative,True,False,False,False,104,-30.83073616027832,-34.33934783935547,1
Some dress is twisting.,Some dress is finding.,syntax,argument_structure,inchoative,True,False,False,False,105,-29.909748077392578,-26.426658630371094,0
Those teachers weren't assembling.,Those teachers weren't approaching.,syntax,argument_structure,inchoative,True,False,False,False,106,-30.776866912841797,-27.877498626708984,0
Many rivers vaporize.,Many rivers respected.,syntax,argument_structure,inchoative,True,False,False,False,107,-33.186241149902344,-22.844633102416992,0
These nephews of Claire move.,These nephews of Claire discuss.,syntax,argument_structure,inchoative,True,False,False,False,108,-46.694271087646484,-47.03715133666992,1
Kimberley has changed.,Kimberley has bothered.,syntax,argument_structure,inchoative,True,False,False,False,109,-30.356731414794922,-35.17335510253906,1
A cup broke.,A cup reveals.,syntax,argument_structure,inchoative,True,False,False,False,110,-30.57232093811035,-31.835718154907227,1
Michelle hasn't trained.,Michelle hasn't observed.,syntax,argument_structure,inchoative,True,False,False,False,111,-21.226905822753906,-23.610939025878906,1
Monet doesn't hide.,Monet doesn't aggravate.,syntax,argument_structure,inchoative,True,False,False,False,112,-25.561851501464844,-31.0743350982666,1
The pork bakes.,The pork finds.,syntax,argument_structure,inchoative,True,False,False,False,113,-30.265493392944336,-25.305654525756836,0
This mushroom baked.,This mushroom bought.,syntax,argument_structure,inchoative,True,False,False,False,114,-27.606666564941406,-25.892805099487305,0
Some lamp can dim.,Some lamp can look like.,syntax,argument_structure,inchoative,True,False,False,False,115,-32.27061080932617,-29.586570739746094,0
This skirt hadn't warped.,This skirt hadn't messed up.,syntax,argument_structure,inchoative,True,False,False,False,116,-39.613990783691406,-33.98039245605469,0
That blouse hasn't shrunk.,That blouse hasn't lifted.,syntax,argument_structure,inchoative,True,False,False,False,117,-42.373878479003906,-42.53279113769531,1
Some socks shrink.,Some socks revealed.,syntax,argument_structure,inchoative,True,False,False,False,118,-27.023286819458008,-26.874895095825195,0
Peppers blacken.,Peppers found.,syntax,argument_structure,inchoative,True,False,False,False,119,-29.484073638916016,-18.804428100585938,0
Shoes flattened.,Shoes wear.,syntax,argument_structure,inchoative,True,False,False,False,120,-27.0855655670166,-24.434242248535156,0
The cars hadn't slowed.,The cars hadn't found.,syntax,argument_structure,inchoative,True,False,False,False,121,-31.71798324584961,-26.756389617919922,0
Richard spun around.,Richard talked about.,syntax,argument_structure,inchoative,True,False,False,False,122,-22.15346908569336,-12.989623069763184,0
Every teacher stands up.,Every teacher alarms.,syntax,argument_structure,inchoative,True,False,False,False,123,-26.41732406616211,-25.658166885375977,0
Some gloves fray.,Some gloves looked like.,syntax,argument_structure,inchoative,True,False,False,False,124,-29.127201080322266,-29.184194564819336,1
People worry.,People hated.,syntax,argument_structure,inchoative,True,False,False,False,125,-11.879270553588867,-14.452898025512695,1
Some teachers' husband has stood up.,Some teachers' husband has approached.,syntax,argument_structure,inchoative,True,False,False,False,126,-40.14850997924805,-41.328243255615234,1
Some scarves crumple.,Some scarves bought.,syntax,argument_structure,inchoative,True,False,False,False,127,-44.52941131591797,-34.19853973388672,0
Some spotlights brighten.,Some spotlights looked like.,syntax,argument_structure,inchoative,True,False,False,False,128,-45.971595764160156,-40.36806869506836,0
Shirts have frayed.,Shirts have cleaned.,syntax,argument_structure,inchoative,True,False,False,False,129,-37.57290267944336,-29.760845184326172,0
The Clintons' podiatrist hid.,The Clintons' podiatrist hugs.,syntax,argument_structure,inchoative,True,False,False,False,130,-72.26998901367188,-72.67112731933594,1
The lady couldn't worry.,The lady couldn't love.,syntax,argument_structure,inchoative,True,False,False,False,131,-25.77143669128418,-27.531587600708008,1
Emily's bosses benefited.,Emily's bosses hugged.,syntax,argument_structure,inchoative,True,False,False,False,132,-33.09480285644531,-35.73996353149414,1
That computer couldn't tip over.,That computer couldn't admire.,syntax,argument_structure,inchoative,True,False,False,False,133,-42.208702087402344,-35.32940673828125,0
These offspring hide.,These offspring returned to.,syntax,argument_structure,inchoative,True,False,False,False,134,-24.16351890563965,-29.09600067138672,1
Most rivers vaporize.,Most rivers run around.,syntax,argument_structure,inchoative,True,False,False,False,135,-33.44871139526367,-27.30141830444336,0
Diana was moving.,Diana was upsetting.,syntax,argument_structure,inchoative,True,False,False,False,136,-30.824581146240234,-34.190147399902344,1
All sons of Laurie assemble.,All sons of Laurie irritated.,syntax,argument_structure,inchoative,True,False,False,False,137,-42.304283142089844,-42.96764373779297,1
That skateboard wasn't steering.,That skateboard wasn't concealing.,syntax,argument_structure,inchoative,True,False,False,False,138,-44.66411209106445,-55.5284423828125,1
Rivers freeze.,Rivers go to.,syntax,argument_structure,inchoative,True,False,False,False,139,-32.19367980957031,-31.031742095947266,0
The screens break.,The screens found.,syntax,argument_structure,inchoative,True,False,False,False,140,-23.244291305541992,-24.246902465820312,1
Katherine has spun around.,Katherine has criticized.,syntax,argument_structure,inchoative,True,False,False,False,141,-41.780120849609375,-33.96367263793945,0
Every gate hadn't shut.,Every gate hadn't lifted.,syntax,argument_structure,inchoative,True,False,False,False,142,-35.74494171142578,-35.094825744628906,0
Every skateboard can't maneuver.,Every skateboard can't fix.,syntax,argument_structure,inchoative,True,False,False,False,143,-42.117584228515625,-38.020633697509766,0
Many blouses won't shrink.,Many blouses won't admire.,syntax,argument_structure,inchoative,True,False,False,False,144,-43.880924224853516,-44.47334289550781,1
Every hat twisted.,Every hat liked.,syntax,argument_structure,inchoative,True,False,False,False,145,-26.285003662109375,-27.70428466796875,1
The cars roll.,The cars looked like.,syntax,argument_structure,inchoative,True,False,False,False,146,-20.790977478027344,-24.408466339111328,1
The water wasn't vaporizing.,The water wasn't revealing.,syntax,argument_structure,inchoative,True,False,False,False,147,-38.48753356933594,-28.263124465942383,0
Craig stretches.,Craig disliked.,syntax,argument_structure,inchoative,True,False,False,False,148,-13.373207092285156,-14.84046459197998,1
This mouth did close.,This mouth did conceal.,syntax,argument_structure,inchoative,True,False,False,False,149,-30.383459091186523,-33.55657196044922,1
These cars were crashing.,These cars were bringing.,syntax,argument_structure,inchoative,True,False,False,False,150,-22.7407283782959,-22.76070213317871,1
This skirt wasn't crumpling.,This skirt wasn't looking like.,syntax,argument_structure,inchoative,True,False,False,False,151,-46.804100036621094,-35.10452651977539,0
The computer broke.,The computer concealed.,syntax,argument_structure,inchoative,True,False,False,False,152,-20.565563201904297,-24.256649017333984,1
Julia healed.,Julia reveals.,syntax,argument_structure,inchoative,True,False,False,False,153,-20.282066345214844,-18.428550720214844,0
Some foot didn't crack.,Some foot didn't conceal.,syntax,argument_structure,inchoative,True,False,False,False,154,-32.64725875854492,-34.376399993896484,1
Denise stretched.,Denise finds.,syntax,argument_structure,inchoative,True,False,False,False,155,-20.444629669189453,-19.26034164428711,0
Bethany had hurt.,Bethany had scared.,syntax,argument_structure,inchoative,True,False,False,False,156,-49.95130920410156,-49.772186279296875,0
All grandfathers of Homer change.,All grandfathers of Homer liked.,syntax,argument_structure,inchoative,True,False,False,False,157,-51.03624725341797,-51.09419631958008,1
This screen faded.,This screen had.,syntax,argument_structure,inchoative,True,False,False,False,158,-24.524032592773438,-19.92490005493164,0
Linda hid away.,Linda scared.,syntax,argument_structure,inchoative,True,False,False,False,159,-30.328691482543945,-22.153541564941406,0
Nina's senators have worried.,Nina's senators have approached.,syntax,argument_structure,inchoative,True,False,False,False,160,-48.67411804199219,-48.744667053222656,1
Some chicken had baked.,Some chicken had brought.,syntax,argument_structure,inchoative,True,False,False,False,161,-32.9866828918457,-30.5642147064209,0
A lot of glaciers did melt.,A lot of glaciers did discuss.,syntax,argument_structure,inchoative,True,False,False,False,162,-56.11180114746094,-55.00690460205078,0
Every screen brightens.,Every screen bought.,syntax,argument_structure,inchoative,True,False,False,False,163,-35.35142135620117,-24.807231903076172,0
This ice cream will evaporate.,This ice cream will clean.,syntax,argument_structure,inchoative,True,False,False,False,164,-35.395572662353516,-28.350303649902344,0
Thomas washed.,Thomas investigated.,syntax,argument_structure,inchoative,True,False,False,False,165,-15.069906234741211,-13.892549514770508,0
Melinda isn't sitting down.,Melinda isn't admiring.,syntax,argument_structure,inchoative,True,False,False,False,166,-30.026838302612305,-39.891353607177734,1
Laura hides.,Laura stunned.,syntax,argument_structure,inchoative,True,False,False,False,167,-13.564411163330078,-15.708996772766113,1
Joel had changed.,Joel had listened to.,syntax,argument_structure,inchoative,True,False,False,False,168,-21.44713020324707,-25.90684700012207,1
A lot of planes turned.,A lot of planes cleaned.,syntax,argument_structure,inchoative,True,False,False,False,169,-43.31728744506836,-42.83342742919922,0
Some bike wasn't slowing.,Some bike wasn't revealing.,syntax,argument_structure,inchoative,True,False,False,False,170,-34.69779968261719,-34.20861053466797,0
Winston Churchill wasn't hiding.,Winston Churchill wasn't irritating.,syntax,argument_structure,inchoative,True,False,False,False,171,-43.673709869384766,-43.1727180480957,0
Some shawls warp.,Some shawls brought.,syntax,argument_structure,inchoative,True,False,False,False,172,-44.202003479003906,-39.31814193725586,0
A casserole does blacken.,A casserole does reveal.,syntax,argument_structure,inchoative,True,False,False,False,173,-67.6014633178711,-61.091064453125,0
Some banana was growing.,Some banana was buying.,syntax,argument_structure,inchoative,True,False,False,False,174,-30.43036460876465,-31.647098541259766,1
The mirrors have shattered.,The mirrors have cleaned.,syntax,argument_structure,inchoative,True,False,False,False,175,-31.31441879272461,-29.320045471191406,0
Some lakes melt.,Some lakes lift.,syntax,argument_structure,inchoative,True,False,False,False,176,-24.648971557617188,-25.497589111328125,1
Many children weren't assembling.,Many children weren't talking to.,syntax,argument_structure,inchoative,True,False,False,False,177,-29.925792694091797,-23.495697021484375,0
The river condensed.,The river explored.,syntax,argument_structure,inchoative,True,False,False,False,178,-26.626934051513672,-25.214981079101562,0
A child spins around.,A child visits.,syntax,argument_structure,inchoative,True,False,False,False,179,-41.88946533203125,-32.164710998535156,0
All glaciers haven't evaporated.,All glaciers haven't criticized.,syntax,argument_structure,inchoative,True,False,False,False,180,-46.659461975097656,-37.987857818603516,0
Hats weren't loosening.,Hats weren't finding.,syntax,argument_structure,inchoative,True,False,False,False,181,-48.43292236328125,-35.227394104003906,0
Laurie won't wake up.,Laurie won't sound like.,syntax,argument_structure,inchoative,True,False,False,False,182,-32.54981231689453,-37.97414016723633,1
Unicycles accelerated.,Unicycles clean.,syntax,argument_structure,inchoative,True,False,False,False,183,-40.99467849731445,-36.70877456665039,0
These gloves twist.,These gloves like.,syntax,argument_structure,inchoative,True,False,False,False,184,-26.916297912597656,-21.277700424194336,0
Ruth sits down.,Ruth works with.,syntax,argument_structure,inchoative,True,False,False,False,185,-33.51980209350586,-35.97336196899414,1
Winston Churchill's cousins wash.,Winston Churchill's cousins look like.,syntax,argument_structure,inchoative,True,False,False,False,186,-50.64977264404297,-53.818790435791016,1
Catherine does heal.,Catherine does bore.,syntax,argument_structure,inchoative,True,False,False,False,187,-33.911231994628906,-36.716529846191406,1
That newspaper article sells.,That newspaper article brought.,syntax,argument_structure,inchoative,True,False,False,False,188,-39.22452163696289,-39.38043975830078,1
This window had opened.,This window had found.,syntax,argument_structure,inchoative,True,False,False,False,189,-28.91288185119629,-28.14352798461914,0
Becky couldn't train.,Becky couldn't disagree with.,syntax,argument_structure,inchoative,True,False,False,False,190,-25.98947525024414,-30.56319236755371,1
All screens can dim.,All screens can find.,syntax,argument_structure,inchoative,True,False,False,False,191,-32.69066619873047,-25.479511260986328,0
Every lamp has dimmed.,Every lamp has taken.,syntax,argument_structure,inchoative,True,False,False,False,192,-39.95439910888672,-26.832000732421875,0
Those glasses might tighten.,Those glasses might clean.,syntax,argument_structure,inchoative,True,False,False,False,193,-32.36343002319336,-30.57977294921875,0
Alice's plumbers assembled.,Alice's plumbers investigate.,syntax,argument_structure,inchoative,True,False,False,False,194,-38.670143127441406,-38.15025329589844,0
Wayne's fathers assembled.,Wayne's fathers dislike.,syntax,argument_structure,inchoative,True,False,False,False,195,-44.15658950805664,-43.01211166381836,0
A hat wasn't flattening.,A hat wasn't looking like.,syntax,argument_structure,inchoative,True,False,False,False,196,-50.68329620361328,-43.34992218017578,0
The plane breaks.,The plane cleans.,syntax,argument_structure,inchoative,True,False,False,False,197,-21.682109832763672,-24.077054977416992,1
Stephen changed.,Stephen annoys.,syntax,argument_structure,inchoative,True,False,False,False,198,-12.866541862487793,-17.22592544555664,1
Some ice froze.,Some ice finds.,syntax,argument_structure,inchoative,True,False,False,False,199,-23.104001998901367,-23.369064331054688,1
The ice evaporates.,The ice buys.,syntax,argument_structure,inchoative,True,False,False,False,200,-24.77324867248535,-21.518165588378906,0
Most trucks stopped.,Most trucks lifted.,syntax,argument_structure,inchoative,True,False,False,False,201,-22.468017578125,-25.281021118164062,1
This door is shutting.,This door is lifting.,syntax,argument_structure,inchoative,True,False,False,False,202,-25.305017471313477,-24.73969268798828,0
A dress is wrinkling.,A dress is revealing.,syntax,argument_structure,inchoative,True,False,False,False,203,-39.831787109375,-37.07312774658203,0
Diana moves.,Diana embarrasses.,syntax,argument_structure,inchoative,True,False,False,False,204,-27.966611862182617,-36.457481384277344,1
Senators had hurt.,Senators had escaped from.,syntax,argument_structure,inchoative,True,False,False,False,205,-26.017770767211914,-32.07929992675781,1
Larry spins around.,Larry bored.,syntax,argument_structure,inchoative,True,False,False,False,206,-20.336471557617188,-11.91303539276123,0
Most dresses dry.,Most dresses wear.,syntax,argument_structure,inchoative,True,False,False,False,207,-25.519805908203125,-24.248872756958008,0
Grace moves.,Grace cared for.,syntax,argument_structure,inchoative,True,False,False,False,208,-19.26242446899414,-27.191673278808594,1
These feet have cracked.,These feet have bought.,syntax,argument_structure,inchoative,True,False,False,False,209,-26.447704315185547,-24.353416442871094,0
This glacier condensed.,This glacier explored.,syntax,argument_structure,inchoative,True,False,False,False,210,-31.66028594970703,-29.80172348022461,0
