sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_prob,bad_prob,correct
Tina hasn't respected Florence.,Art hasn't respected Florence.,syntax,s-selection,animate_subject_trans,True,False,True,False,32,-51.5092887878418,-37.04405975341797,0
Phillip can talk to those waitresses.,This pasta can talk to those waitresses.,syntax,s-selection,animate_subject_trans,True,False,True,False,33,-53.161659240722656,-60.073036193847656,1
Matt discovered a lot of spotlights.,Every ladder discovered a lot of spotlights.,syntax,s-selection,animate_subject_trans,True,False,True,False,34,-41.36156463623047,-53.92732620239258,1
Gina talks to Joseph.,Fish talks to Joseph.,syntax,s-selection,animate_subject_trans,True,False,True,False,35,-43.70328140258789,-29.145456314086914,0
Kendra hasn't attacked some guys.,That window hasn't attacked some guys.,syntax,s-selection,animate_subject_trans,True,False,True,False,36,-53.39231491088867,-47.680049896240234,0
Ella discovered Matt.,This association discovered Matt.,syntax,s-selection,animate_subject_trans,True,False,True,False,37,-38.33441925048828,-40.05572509765625,1
Valerie isn't passing high schools.,A public park isn't passing high schools.,syntax,s-selection,animate_subject_trans,True,False,True,False,38,-46.01149368286133,-64.5457534790039,1
Carrie isn't listening to Jodi.,That movie theater isn't listening to Jodi.,syntax,s-selection,animate_subject_trans,True,False,True,False,39,-44.58146286010742,-57.1319580078125,1
Russell hasn't escaped from some museum.,That picture hasn't escaped from some museum.,syntax,s-selection,animate_subject_trans,True,False,True,False,40,-40.09618377685547,-50.64155960083008,1
This customer was arguing about Karen.,A report was arguing about Karen.,syntax,s-selection,animate_subject_trans,True,False,True,False,41,-42.42497634887695,-51.292823791503906,1
Roger will watch that guest.,Some beef will watch that guest.,syntax,s-selection,animate_subject_trans,True,False,True,False,42,-28.035945892333984,-38.7144775390625,1
Becky tours a lot of banks.,This rug tours a lot of banks.,syntax,s-selection,animate_subject_trans,True,False,True,False,43,-34.92170715332031,-44.21930694580078,1
Chad isn't observing that cashier.,This casserole isn't observing that cashier.,syntax,s-selection,animate_subject_trans,True,False,True,False,44,-59.958106994628906,-76.1935043334961,1
The girls weren't skated around a museum.,All snakes weren't skated around a museum.,syntax,s-selection,animate_subject_trans,True,False,True,False,45,-49.919097900390625,-53.501914978027344,1
Brad hasn't returned to most pedestrians.,This dish hasn't returned to most pedestrians.,syntax,s-selection,animate_subject_trans,True,False,True,False,46,-41.006622314453125,-48.395957946777344,1
Stacey toured the hill.,Some rice toured the hill.,syntax,s-selection,animate_subject_trans,True,False,True,False,47,-42.94866180419922,-38.349884033203125,0
Jodi boycotted the closets.,Every committee boycotted the closets.,syntax,s-selection,animate_subject_trans,True,False,True,False,48,-69.23515319824219,-62.784698486328125,0
Laura doesn't bring some boxes.,The painting doesn't bring some boxes.,syntax,s-selection,animate_subject_trans,True,False,True,False,49,-27.661582946777344,-35.90475845336914,1
Every lady lifts this gate.,This report lifts this gate.,syntax,s-selection,animate_subject_trans,True,False,True,False,50,-34.14629364013672,-37.21112060546875,1
Tanya admires Melanie.,Music admires Melanie.,syntax,s-selection,animate_subject_trans,True,False,True,False,51,-59.515377044677734,-40.37779235839844,0
Erin wouldn't drive to the hill.,The coat wouldn't drive to the hill.,syntax,s-selection,animate_subject_trans,True,False,True,False,52,-36.675533294677734,-38.75117492675781,1
Heidi hadn't concealed all socks.,The movie theater hadn't concealed all socks.,syntax,s-selection,animate_subject_trans,True,False,True,False,53,-57.609107971191406,-60.22541809082031,1
Natalie complains about Caroline.,A rabbit complains about Caroline.,syntax,s-selection,animate_subject_trans,True,False,True,False,54,-46.48780822753906,-54.60530090332031,1
Elaine might flee from Ronald.,That university might flee from Ronald.,syntax,s-selection,animate_subject_trans,True,False,True,False,55,-52.29168701171875,-53.80152893066406,1
Some associations are admiring Alexander.,The dishes are admiring Alexander.,syntax,s-selection,animate_subject_trans,True,False,True,False,56,-50.01428985595703,-48.255340576171875,0
Paula admired Kenneth.,Some river admired Kenneth.,syntax,s-selection,animate_subject_trans,True,False,True,False,57,-33.91422653198242,-39.85762405395508,1
Brenda dropped by a river.,This book dropped by a river.,syntax,s-selection,animate_subject_trans,True,False,True,False,58,-32.21852111816406,-35.44118118286133,1
A senator drops by every lake.,The muffin drops by every lake.,syntax,s-selection,animate_subject_trans,True,False,True,False,59,-62.25483703613281,-52.216426849365234,0
Carla can't watch Sara.,The tomato can't watch Sara.,syntax,s-selection,animate_subject_trans,True,False,True,False,60,-35.365966796875,-38.66315841674805,1
Pamela reveals Dana.,That carriage reveals Dana.,syntax,s-selection,animate_subject_trans,True,False,True,False,61,-55.65940856933594,-41.02070617675781,0
Steven hasn't talked about Sara.,That window hasn't talked about Sara.,syntax,s-selection,animate_subject_trans,True,False,True,False,62,-29.509723663330078,-44.524044036865234,1
Every library isn't praising Alexander.,The tomato isn't praising Alexander.,syntax,s-selection,animate_subject_trans,True,False,True,False,63,-47.66426086425781,-49.97331619262695,1
Tamara hates Julia.,This ice hates Julia.,syntax,s-selection,animate_subject_trans,True,False,True,False,64,-33.582176208496094,-37.810142517089844,1
Alan messed up some college campus.,A gate messed up some college campus.,syntax,s-selection,animate_subject_trans,True,False,True,False,65,-38.19694137573242,-58.9417724609375,1
Paul fires Russell.,This truck fires Russell.,syntax,s-selection,animate_subject_trans,True,False,True,False,66,-25.140132904052734,-34.555198669433594,1
Beverly wasn't examining books.,The bike wasn't examining books.,syntax,s-selection,animate_subject_trans,True,False,True,False,67,-53.69581985473633,-41.407745361328125,0
Dawn hadn't forgotten Diana.,Some government hadn't forgotten Diana.,syntax,s-selection,animate_subject_trans,True,False,True,False,68,-51.88401794433594,-40.120826721191406,0
Ella has forgotten Michael.,Spain has forgotten Michael.,syntax,s-selection,animate_subject_trans,True,False,True,False,69,-40.84852600097656,-33.11775588989258,0
Alice fires Ruth.,Some plate fires Ruth.,syntax,s-selection,animate_subject_trans,True,False,True,False,70,-26.469797134399414,-38.394229888916016,1
A lot of actors bought mountains.,All horses bought mountains.,syntax,s-selection,animate_subject_trans,True,False,True,False,71,-49.271202087402344,-32.141414642333984,0
Amelia questioned Valerie.,The lake questioned Valerie.,syntax,s-selection,animate_subject_trans,True,False,True,False,72,-37.794681549072266,-38.904029846191406,1
Pamela hadn't attacked a lot of cashiers.,This coat hadn't attacked a lot of cashiers.,syntax,s-selection,animate_subject_trans,True,False,True,False,73,-77.32681274414062,-58.57736587524414,0
Leslie hadn't fixed this cart.,That sweater hadn't fixed this cart.,syntax,s-selection,animate_subject_trans,True,False,True,False,74,-54.237403869628906,-56.42778778076172,1
Douglas hadn't argued about Samuel.,The carriage hadn't argued about Samuel.,syntax,s-selection,animate_subject_trans,True,False,True,False,75,-50.5179443359375,-48.83599853515625,0
Kenneth isn't cleaning a jacket.,Spinach isn't cleaning a jacket.,syntax,s-selection,animate_subject_trans,True,False,True,False,76,-43.282649993896484,-54.396671295166016,1
Florence hadn't fled from banks.,Every university hadn't fled from banks.,syntax,s-selection,animate_subject_trans,True,False,True,False,77,-54.15870666503906,-47.411048889160156,0
Jill cleaned all ladders.,The door cleaned all ladders.,syntax,s-selection,animate_subject_trans,True,False,True,False,78,-52.87174987792969,-45.40637969970703,0
Some cashier isn't complaining about these ladies.,The sketch isn't complaining about these ladies.,syntax,s-selection,animate_subject_trans,True,False,True,False,79,-57.88664245605469,-51.057857513427734,0
Deborah drove to some college campuses.,Some commentary drove to some college campuses.,syntax,s-selection,animate_subject_trans,True,False,True,False,80,-47.064414978027344,-53.270835876464844,1
Theresa visits Patricia.,The nose visits Patricia.,syntax,s-selection,animate_subject_trans,True,False,True,False,81,-41.85517501831055,-41.47367858886719,0
Carl cleans this dress.,Bread cleans this dress.,syntax,s-selection,animate_subject_trans,True,False,True,False,82,-28.855567932128906,-48.52864074707031,1
Melanie won't notice Carol.,This ice cream won't notice Carol.,syntax,s-selection,animate_subject_trans,True,False,True,False,83,-39.24622344970703,-49.11170959472656,1
Russell was running around that school.,The sweater was running around that school.,syntax,s-selection,animate_subject_trans,True,False,True,False,84,-27.228595733642578,-38.695980072021484,1
Candice can't kiss these people.,Some high school can't kiss these people.,syntax,s-selection,animate_subject_trans,True,False,True,False,85,-35.01199722290039,-35.90785217285156,1
Matt was going to restaurants.,The cucumber was going to restaurants.,syntax,s-selection,animate_subject_trans,True,False,True,False,86,-20.69623565673828,-39.10928726196289,1
Every guest isn't leaving Eva.,Art isn't leaving Eva.,syntax,s-selection,animate_subject_trans,True,False,True,False,87,-42.64112091064453,-33.46799087524414,0
Dawn can't go to a mall.,Some window can't go to a mall.,syntax,s-selection,animate_subject_trans,True,False,True,False,88,-41.79383850097656,-33.44184112548828,0
Tonya hadn't healed most horses.,This dish hadn't healed most horses.,syntax,s-selection,animate_subject_trans,True,False,True,False,89,-50.780662536621094,-51.792144775390625,1
Kimberley bikes to the Great Lakes.,Every newspaper article bikes to the Great Lakes.,syntax,s-selection,animate_subject_trans,True,False,True,False,90,-52.8121452331543,-58.74574279785156,1
Wayne was attacking Cindy.,Every plane was attacking Cindy.,syntax,s-selection,animate_subject_trans,True,False,True,False,91,-39.735572814941406,-37.6737174987793,0
Emily hadn't questioned that actor.,Some pepper hadn't questioned that actor.,syntax,s-selection,animate_subject_trans,True,False,True,False,92,-35.66392517089844,-51.163997650146484,1
Deborah can't run around the Great Lakes.,A newspaper article can't run around the Great Lakes.,syntax,s-selection,animate_subject_trans,True,False,True,False,93,-45.549625396728516,-70.25003051757812,1
Aaron messed up these glasses.,That government messed up these glasses.,syntax,s-selection,animate_subject_trans,True,False,True,False,94,-31.231014251708984,-42.51423263549805,1
Lawrence fled from Brad.,Literature fled from Brad.,syntax,s-selection,animate_subject_trans,True,False,True,False,95,-37.75381088256836,-45.413658142089844,1
These dancers should investigate Caroline.,Glaciers should investigate Caroline.,syntax,s-selection,animate_subject_trans,True,False,True,False,96,-41.7447509765625,-52.026939392089844,1
Mitchell can't complain about Peter.,This window can't complain about Peter.,syntax,s-selection,animate_subject_trans,True,False,True,False,97,-44.174713134765625,-42.09933090209961,0
Every doctor wasn't describing a river.,This story wasn't describing a river.,syntax,s-selection,animate_subject_trans,True,False,True,False,98,-41.27764892578125,-41.79998016357422,1
Sally concealed Kirsten.,This beef concealed Kirsten.,syntax,s-selection,animate_subject_trans,True,False,True,False,99,-48.276344299316406,-46.472023010253906,0
Kendra might bike to a school.,Politics might bike to a school.,syntax,s-selection,animate_subject_trans,True,False,True,False,100,-53.34844207763672,-34.57817077636719,0
A lot of actresses lifted these glaciers.,The documentaries lifted these glaciers.,syntax,s-selection,animate_subject_trans,True,False,True,False,101,-63.601966857910156,-47.999778747558594,0
Many teenagers weren't observing Kathleen.,The museums weren't observing Kathleen.,syntax,s-selection,animate_subject_trans,True,False,True,False,102,-48.68803405761719,-51.4444694519043,1
Elizabeth describes Melissa.,This mushroom describes Melissa.,syntax,s-selection,animate_subject_trans,True,False,True,False,103,-24.529212951660156,-37.20594787597656,1
Janice cares for Melissa.,Every shawl cares for Melissa.,syntax,s-selection,animate_subject_trans,True,False,True,False,104,-38.88496780395508,-54.47533416748047,1
Benjamin wasn't breaking every glass.,This pasta wasn't breaking every glass.,syntax,s-selection,animate_subject_trans,True,False,True,False,105,-45.45404052734375,-48.47897720336914,1
Melanie is escaping from Emily.,Some dress is escaping from Emily.,syntax,s-selection,animate_subject_trans,True,False,True,False,106,-43.46254348754883,-45.01289749145508,1
Andrea forgets Becca.,That turtle forgets Becca.,syntax,s-selection,animate_subject_trans,True,False,True,False,107,-50.88154602050781,-52.708702087402344,1
Ann examines a lot of essays.,That company examines a lot of essays.,syntax,s-selection,animate_subject_trans,True,False,True,False,108,-36.478172302246094,-45.34958267211914,1
Emily had questioned Dennis.,Some company had questioned Dennis.,syntax,s-selection,animate_subject_trans,True,False,True,False,109,-31.63534927368164,-39.19248962402344,1
Most organizations helped Bill.,Most glasses helped Bill.,syntax,s-selection,animate_subject_trans,True,False,True,False,110,-35.2764892578125,-38.46947479248047,1
Andrew talks to Todd.,The cart talks to Todd.,syntax,s-selection,animate_subject_trans,True,False,True,False,111,-27.387325286865234,-41.752201080322266,1
Jacqueline insults all commentaries.,The tomato insults all commentaries.,syntax,s-selection,animate_subject_trans,True,False,True,False,112,-60.43773651123047,-58.31763458251953,0
Melinda hadn't insulted malls.,The ice hadn't insulted malls.,syntax,s-selection,animate_subject_trans,True,False,True,False,113,-49.7125244140625,-49.16236877441406,0
Jesus hugged Paul.,The snake hugged Paul.,syntax,s-selection,animate_subject_trans,True,False,True,False,114,-23.663928985595703,-37.75345993041992,1
Nicole isn't approaching Sabrina.,The window isn't approaching Sabrina.,syntax,s-selection,animate_subject_trans,True,False,True,False,115,-53.31007766723633,-55.20191192626953,1
The Impressionists were boycotting those cafes.,Most grocery stores were boycotting those cafes.,syntax,s-selection,animate_subject_trans,True,False,True,False,116,-77.24705505371094,-68.6331787109375,0
Melinda has hidden carts.,This high school has hidden carts.,syntax,s-selection,animate_subject_trans,True,False,True,False,117,-38.48895263671875,-39.99431610107422,1
Many girls boasted about Beverly.,Some dishes boasted about Beverly.,syntax,s-selection,animate_subject_trans,True,False,True,False,118,-45.13225555419922,-48.98002243041992,1
Kathleen could bring every rug.,A restaurant could bring every rug.,syntax,s-selection,animate_subject_trans,True,False,True,False,119,-56.62400436401367,-52.764068603515625,0
James examined these documentaries.,That report examined these documentaries.,syntax,s-selection,animate_subject_trans,True,False,True,False,120,-34.46411895751953,-48.692840576171875,1
Colleen walks through these restaurants.,This restaurant walks through these restaurants.,syntax,s-selection,animate_subject_trans,True,False,True,False,121,-41.259342193603516,-37.97437286376953,0
A dancer complained about most boys.,Some hamster complained about most boys.,syntax,s-selection,animate_subject_trans,True,False,True,False,122,-49.61885070800781,-49.880409240722656,1
Colleen was watching Robert.,That rabbit was watching Robert.,syntax,s-selection,animate_subject_trans,True,False,True,False,123,-36.17314910888672,-41.8739128112793,1
Patricia hadn't hidden those scarves.,A cafe hadn't hidden those scarves.,syntax,s-selection,animate_subject_trans,True,False,True,False,124,-54.97892379760742,-68.90567779541016,1
Renee works with Sheila.,That association works with Sheila.,syntax,s-selection,animate_subject_trans,True,False,True,False,125,-33.413665771484375,-40.54264831542969,1
Valerie boycotted a library.,The convertible boycotted a library.,syntax,s-selection,animate_subject_trans,True,False,True,False,126,-57.11005783081055,-55.61747360229492,0
Homer arrived at a mountain.,An eggplant arrived at a mountain.,syntax,s-selection,animate_subject_trans,True,False,True,False,127,-34.671669006347656,-47.27762222290039,1
Marie won't reference many patients.,The bird won't reference many patients.,syntax,s-selection,animate_subject_trans,True,False,True,False,128,-44.08470916748047,-50.942508697509766,1
Stacey investigates Veronica.,Art investigates Veronica.,syntax,s-selection,animate_subject_trans,True,False,True,False,129,-48.66977310180664,-32.82523727416992,0
Brenda was insulting Tina.,Some hair was insulting Tina.,syntax,s-selection,animate_subject_trans,True,False,True,False,130,-36.246253967285156,-42.97454071044922,1
Rachelle wasn't driving to the lake.,The drawing wasn't driving to the lake.,syntax,s-selection,animate_subject_trans,True,False,True,False,131,-38.32671356201172,-40.00636291503906,1
Laurie might watch Kayla.,A print might watch Kayla.,syntax,s-selection,animate_subject_trans,True,False,True,False,132,-51.034236907958984,-59.74928283691406,1
Laurie hides Keith.,Some newspaper article hides Keith.,syntax,s-selection,animate_subject_trans,True,False,True,False,133,-43.894981384277344,-51.157875061035156,1
This woman is referencing the doctor.,That spotlight is referencing the doctor.,syntax,s-selection,animate_subject_trans,True,False,True,False,134,-35.63703155517578,-46.88214874267578,1
Colleen doesn't bring a lot of stairs.,A picture doesn't bring a lot of stairs.,syntax,s-selection,animate_subject_trans,True,False,True,False,135,-43.105079650878906,-52.36060333251953,1
Lori is discovering the water.,The beef is discovering the water.,syntax,s-selection,animate_subject_trans,True,False,True,False,136,-38.21260452270508,-33.07726287841797,0
William wasn't concealing Linda.,Some candle wasn't concealing Linda.,syntax,s-selection,animate_subject_trans,True,False,True,False,137,-46.8339958190918,-59.490509033203125,1
Carmen could praise Christopher.,Some closet could praise Christopher.,syntax,s-selection,animate_subject_trans,True,False,True,False,138,-56.36812973022461,-49.27517318725586,0
These adults won't kiss Sheila.,The hospitals won't kiss Sheila.,syntax,s-selection,animate_subject_trans,True,False,True,False,139,-39.84536361694336,-43.30842590332031,1
Tammy ran around every river.,This truck ran around every river.,syntax,s-selection,animate_subject_trans,True,False,True,False,140,-35.517677307128906,-38.09925842285156,1
Emily hadn't kissed Kimberley.,Every coat hadn't kissed Kimberley.,syntax,s-selection,animate_subject_trans,True,False,True,False,141,-47.93315124511719,-59.9112548828125,1
Some doctor shouldn't attack the boys.,This ice shouldn't attack the boys.,syntax,s-selection,animate_subject_trans,True,False,True,False,142,-38.537776947021484,-42.250492095947266,1
Veronica descends every mountain.,Some organization descends every mountain.,syntax,s-selection,animate_subject_trans,True,False,True,False,143,-52.78321075439453,-55.905582427978516,1
Janet explores every lake.,Some shawl explores every lake.,syntax,s-selection,animate_subject_trans,True,False,True,False,144,-41.55377197265625,-57.33803939819336,1
Leslie had investigated Veronica.,Some eye had investigated Veronica.,syntax,s-selection,animate_subject_trans,True,False,True,False,145,-48.96889877319336,-46.63069534301758,0
Mitchell can't boast about David.,This popsicle can't boast about David.,syntax,s-selection,animate_subject_trans,True,False,True,False,146,-53.19676971435547,-61.79779052734375,1
Christopher talked to Karen.,Some fish talked to Karen.,syntax,s-selection,animate_subject_trans,True,False,True,False,147,-24.904802322387695,-33.170780181884766,1
John talks about this person.,This window talks about this person.,syntax,s-selection,animate_subject_trans,True,False,True,False,148,-21.450847625732422,-33.78432846069336,1
Most guests shouldn't return to some children.,Current events shouldn't return to some children.,syntax,s-selection,animate_subject_trans,True,False,True,False,149,-41.554359436035156,-40.15287780761719,0
Sara was messing up the mall.,Every screen was messing up the mall.,syntax,s-selection,animate_subject_trans,True,False,True,False,150,-42.685630798339844,-37.944175720214844,0
Melissa can reference Tracy.,That skateboard can reference Tracy.,syntax,s-selection,animate_subject_trans,True,False,True,False,151,-42.962127685546875,-57.11823272705078,1
Michelle walked through many glaciers.,That box walked through many glaciers.,syntax,s-selection,animate_subject_trans,True,False,True,False,152,-39.1778564453125,-50.86936950683594,1
Theresa has listened to Dana.,Every hill has listened to Dana.,syntax,s-selection,animate_subject_trans,True,False,True,False,153,-39.52458190917969,-40.432464599609375,1
David hadn't respected some pedestrians.,This face hadn't respected some pedestrians.,syntax,s-selection,animate_subject_trans,True,False,True,False,154,-40.91270446777344,-51.573341369628906,1
Frank wasn't buying a lot of rugs.,Every glacier wasn't buying a lot of rugs.,syntax,s-selection,animate_subject_trans,True,False,True,False,155,-39.04291534423828,-54.08340072631836,1
Mary has investigated Erin.,A college campus has investigated Erin.,syntax,s-selection,animate_subject_trans,True,False,True,False,156,-31.46833610534668,-64.7196273803711,1
Margaret cleaned all forks.,That high school cleaned all forks.,syntax,s-selection,animate_subject_trans,True,False,True,False,157,-39.97960662841797,-47.698760986328125,1
Melinda has gone to many college campuses.,Some drawing has gone to many college campuses.,syntax,s-selection,animate_subject_trans,True,False,True,False,158,-46.86701583862305,-53.17238998413086,1
Bruce saw Samuel.,That box saw Samuel.,syntax,s-selection,animate_subject_trans,True,False,True,False,159,-24.450294494628906,-37.873046875,1
Omar was lifting this glove.,Some gate was lifting this glove.,syntax,s-selection,animate_subject_trans,True,False,True,False,160,-43.87469482421875,-44.66078186035156,1
Timothy was running around most malls.,That computer was running around most malls.,syntax,s-selection,animate_subject_trans,True,False,True,False,161,-46.76727294921875,-52.83287811279297,1
Sandra shouldn't investigate Erin.,That cup shouldn't investigate Erin.,syntax,s-selection,animate_subject_trans,True,False,True,False,162,-52.783042907714844,-51.187374114990234,0
Naomi bikes to every closet.,A hill bikes to every closet.,syntax,s-selection,animate_subject_trans,True,False,True,False,163,-50.28923416137695,-60.91535949707031,1
Bradley does remember Alicia.,That shawl does remember Alicia.,syntax,s-selection,animate_subject_trans,True,False,True,False,164,-36.38981628417969,-57.03602600097656,1
Melissa is talking to Gregory.,Some ladder is talking to Gregory.,syntax,s-selection,animate_subject_trans,True,False,True,False,165,-32.191497802734375,-41.1225700378418,1
Tracy can't dislike Stephanie.,That apple can't dislike Stephanie.,syntax,s-selection,animate_subject_trans,True,False,True,False,166,-42.47797393798828,-47.045623779296875,1
Tracy hugs most students.,Some public park hugs most students.,syntax,s-selection,animate_subject_trans,True,False,True,False,167,-44.287506103515625,-48.08625030517578,1
Randolf hasn't hired Steve.,Every book hasn't hired Steve.,syntax,s-selection,animate_subject_trans,True,False,True,False,168,-42.84595489501953,-39.84625244140625,0
Carmen hired Jesus.,The broccoli hired Jesus.,syntax,s-selection,animate_subject_trans,True,False,True,False,169,-44.73462677001953,-36.59839630126953,0
Michael was going to some school.,Every cake was going to some school.,syntax,s-selection,animate_subject_trans,True,False,True,False,170,-23.05675506591797,-31.245702743530273,1
Becky discovered every art gallery.,The lamp discovered every art gallery.,syntax,s-selection,animate_subject_trans,True,False,True,False,171,-43.52534484863281,-52.557090759277344,1
Becca had fixed every convertible.,This closet had fixed every convertible.,syntax,s-selection,animate_subject_trans,True,False,True,False,172,-45.26795959472656,-49.397647857666016,1
Marla had thought about a movie.,Every plane had thought about a movie.,syntax,s-selection,animate_subject_trans,True,False,True,False,173,-34.228431701660156,-35.792083740234375,1
Michelle can't clean every mirror.,A cat can't clean every mirror.,syntax,s-selection,animate_subject_trans,True,False,True,False,174,-35.27578353881836,-52.89086151123047,1
Jerry talked about Samuel.,The print talked about Samuel.,syntax,s-selection,animate_subject_trans,True,False,True,False,175,-22.946182250976562,-36.601905822753906,1
Curtis isn't leaving Randolf.,The banana isn't leaving Randolf.,syntax,s-selection,animate_subject_trans,True,False,True,False,176,-66.22700500488281,-56.22868728637695,0
Liam has arrived at those college campuses.,This popsicle has arrived at those college campuses.,syntax,s-selection,animate_subject_trans,True,False,True,False,177,-57.62321090698242,-68.83769226074219,1
Every pedestrian talks about a grocery store.,This convertible talks about a grocery store.,syntax,s-selection,animate_subject_trans,True,False,True,False,178,-44.625247955322266,-44.080810546875,0
David fixes those cups.,Every bird fixes those cups.,syntax,s-selection,animate_subject_trans,True,False,True,False,179,-35.945167541503906,-45.36838912963867,1
Melissa walks through some closet.,A bike walks through some closet.,syntax,s-selection,animate_subject_trans,True,False,True,False,180,-38.30477523803711,-52.42880630493164,1
Randolf wouldn't tour hills.,The ice wouldn't tour hills.,syntax,s-selection,animate_subject_trans,True,False,True,False,181,-45.188819885253906,-43.99397277832031,0
Nancy questions Kenneth.,The dish questions Kenneth.,syntax,s-selection,animate_subject_trans,True,False,True,False,182,-38.95637512207031,-39.09747314453125,1
Ronald sells the scarves.,Every hospital sells the scarves.,syntax,s-selection,animate_subject_trans,True,False,True,False,183,-40.210880279541016,-40.967933654785156,1
