sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_prob,bad_prob,correct
That bicycle turned.,That bicycle brought.,syntax,argument_structure,inchoative,True,False,False,False,52,-27.609512329101562,-28.218116760253906,1
A shirt wrinkled.,A shirt has.,syntax,argument_structure,inchoative,True,False,False,False,53,-37.38357925415039,-28.68688201904297,0
These legislatures don't benefit.,These legislatures don't irritate.,syntax,argument_structure,inchoative,True,False,False,False,54,-31.035537719726562,-39.196109771728516,1
All windows closed.,All windows saw.,syntax,argument_structure,inchoative,True,False,False,False,55,-22.750953674316406,-21.819347381591797,0
Some plane crashed.,Some plane lifted.,syntax,argument_structure,inchoative,True,False,False,False,56,-22.935718536376953,-25.275774002075195,1
That unicycle shattered.,That unicycle had.,syntax,argument_structure,inchoative,True,False,False,False,57,-40.46331787109375,-34.30198669433594,0
The glasses are breaking.,The glasses are taking.,syntax,argument_structure,inchoative,True,False,False,False,58,-24.134117126464844,-23.144195556640625,0
Susan's grandsons assemble.,Susan's grandsons complain about.,syntax,argument_structure,inchoative,True,False,False,False,59,-48.21766662597656,-51.1676025390625,1
All candles darken.,All candles admired.,syntax,argument_structure,inchoative,True,False,False,False,60,-34.67472457885742,-28.317285537719727,0
Some lamp wasn't dimming.,Some lamp wasn't lifting.,syntax,argument_structure,inchoative,True,False,False,False,61,-43.815738677978516,-35.07292175292969,0
Stephanie hadn't trained.,Stephanie hadn't escaped from.,syntax,argument_structure,inchoative,True,False,False,False,62,-33.2044677734375,-39.66361999511719,1
Most cucumbers ripened.,Most cucumbers bought.,syntax,argument_structure,inchoative,True,False,False,False,63,-47.45559310913086,-35.08659744262695,0
Jason moves.,Jason talks to.,syntax,argument_structure,inchoative,True,False,False,False,64,-13.004146575927734,-16.92624282836914,1
All bikes won't stop.,All bikes won't like.,syntax,argument_structure,inchoative,True,False,False,False,65,-29.544689178466797,-32.498348236083984,1
Adam hadn't hidden.,Adam hadn't astounded.,syntax,argument_structure,inchoative,True,False,False,False,66,-24.09023666381836,-34.44390869140625,1
Some skirt couldn't soak.,Some skirt couldn't reveal.,syntax,argument_structure,inchoative,True,False,False,False,67,-35.01018524169922,-35.545372009277344,1
Some skirts shrank.,Some skirts liked.,syntax,argument_structure,inchoative,True,False,False,False,68,-34.80221176147461,-25.557838439941406,0
These customers weren't spinning around.,These customers weren't describing.,syntax,argument_structure,inchoative,True,False,False,False,69,-36.44001388549805,-30.599258422851562,0
Kenneth's best friends reunited.,Kenneth's best friends dislike.,syntax,argument_structure,inchoative,True,False,False,False,70,-42.16764831542969,-42.31822967529297,1
A lot of apples had blackened.,A lot of apples had concealed.,syntax,argument_structure,inchoative,True,False,False,False,71,-53.40406799316406,-52.340232849121094,0
A lot of peppers grow.,A lot of peppers had.,syntax,argument_structure,inchoative,True,False,False,False,72,-41.518218994140625,-41.284027099609375,0
Some books about the Great Lakes sell.,Some books about the Great Lakes bought.,syntax,argument_structure,inchoative,True,False,False,False,73,-46.369590759277344,-45.1885871887207,0
All trucks can crash.,All trucks can admire.,syntax,argument_structure,inchoative,True,False,False,False,74,-25.081295013427734,-28.393596649169922,1
Those eggplants grow.,Those eggplants brought.,syntax,argument_structure,inchoative,True,False,False,False,75,-35.8913688659668,-38.799949645996094,1
A lot of eyes have shut.,A lot of eyes have found.,syntax,argument_structure,inchoative,True,False,False,False,76,-45.876766204833984,-41.36992263793945,0
Patrick would wash.,Patrick would fire.,syntax,argument_structure,inchoative,True,False,False,False,77,-22.20414924621582,-20.0426025390625,0
That unicycle accelerated.,That unicycle liked.,syntax,argument_structure,inchoative,True,False,False,False,78,-40.9176025390625,-38.22858810424805,0
Carlos isn't waking up.,Carlos isn't hiring.,syntax,argument_structure,inchoative,True,False,False,False,79,-28.606922149658203,-28.60262107849121,0
This casserole wasn't burning.,This casserole wasn't revealing.,syntax,argument_structure,inchoative,True,False,False,False,80,-47.5504150390625,-51.964073181152344,1
Most coats stretch.,Most coats clean.,syntax,argument_structure,inchoative,True,False,False,False,81,-25.118791580200195,-24.5749568939209,0
Spinach was blackening.,Spinach was cleaning.,syntax,argument_structure,inchoative,True,False,False,False,82,-42.46353530883789,-37.83193588256836,0
Some screen hadn't faded.,Some screen hadn't concealed.,syntax,argument_structure,inchoative,True,False,False,False,83,-37.233726501464844,-40.57841873168945,1
That banana has ripened.,That banana has bought.,syntax,argument_structure,inchoative,True,False,False,False,84,-46.001190185546875,-32.05168914794922,0
Those boxes won't fling open.,Those boxes won't look like.,syntax,argument_structure,inchoative,True,False,False,False,85,-43.302032470703125,-31.48939323425293,0
Those icicles vaporize.,Those icicles revealed.,syntax,argument_structure,inchoative,True,False,False,False,86,-44.921974182128906,-34.919471740722656,0
This lamp has dimmed.,This lamp has found.,syntax,argument_structure,inchoative,True,False,False,False,87,-35.6372184753418,-24.546096801757812,0
A lot of wheelbarrows should stop.,A lot of wheelbarrows should bring.,syntax,argument_structure,inchoative,True,False,False,False,88,-68.93870544433594,-70.12998962402344,1
Mouths haven't closed.,Mouths haven't bought.,syntax,argument_structure,inchoative,True,False,False,False,89,-40.635093688964844,-40.39469909667969,0
Every truck accelerates.,Every truck admired.,syntax,argument_structure,inchoative,True,False,False,False,90,-30.157691955566406,-25.01490020751953,0
Some pants sell.,Some pants have.,syntax,argument_structure,inchoative,True,False,False,False,91,-25.526473999023438,-20.74766731262207,0
Skateboards are crashing.,Skateboards are concealing.,syntax,argument_structure,inchoative,True,False,False,False,92,-31.139551162719727,-42.60054397583008,1
This shirt was stretching.,This shirt was looking like.,syntax,argument_structure,inchoative,True,False,False,False,93,-28.916141510009766,-29.723630905151367,1
Some museums benefit.,Some museums dislike.,syntax,argument_structure,inchoative,True,False,False,False,94,-23.251949310302734,-26.042057037353516,1
The box shut.,The box reveals.,syntax,argument_structure,inchoative,True,False,False,False,95,-22.228248596191406,-22.836631774902344,1
Most gloves crumpled.,Most gloves conceal.,syntax,argument_structure,inchoative,True,False,False,False,96,-43.612815856933594,-28.93985366821289,0
Books sold.,Books brought.,syntax,argument_structure,inchoative,True,False,False,False,97,-14.936180114746094,-14.170766830444336,0
Those jackets twisted.,Those jackets look like.,syntax,argument_structure,inchoative,True,False,False,False,98,-28.634899139404297,-27.130413055419922,0
Some gloves tightened.,Some gloves admire.,syntax,argument_structure,inchoative,True,False,False,False,99,-33.467010498046875,-28.306949615478516,0
That beef didn't char.,That beef didn't buy.,syntax,argument_structure,inchoative,True,False,False,False,100,-38.90122985839844,-30.503646850585938,0
Karla sits down.,Karla discussed.,syntax,argument_structure,inchoative,True,False,False,False,101,-23.797779083251953,-24.95307159423828,1
The cucumbers couldn't char.,The cucumbers couldn't lift.,syntax,argument_structure,inchoative,True,False,False,False,102,-47.95677185058594,-42.97394561767578,0
What evaporated.,What ascended.,syntax,argument_structure,inchoative,True,False,False,False,103,-23.05181884765625,-18.040773391723633,0
Bikes turn.,Bikes reveal.,syntax,argument_structure,inchoative,True,False,False,False,104,-33.4506950378418,-36.08417510986328,1
Some dress is twisting.,Some dress is finding.,syntax,argument_structure,inchoative,True,False,False,False,105,-29.75506591796875,-26.629072189331055,0
Those teachers weren't assembling.,Those teachers weren't approaching.,syntax,argument_structure,inchoative,True,False,False,False,106,-33.0238151550293,-29.32204246520996,0
Many rivers vaporize.,Many rivers respected.,syntax,argument_structure,inchoative,True,False,False,False,107,-33.09626388549805,-24.430194854736328,0
These nephews of Claire move.,These nephews of Claire discuss.,syntax,argument_structure,inchoative,True,False,False,False,108,-43.36478042602539,-45.067726135253906,1
Kimberley has changed.,Kimberley has bothered.,syntax,argument_structure,inchoative,True,False,False,False,109,-27.418712615966797,-31.77035140991211,1
A cup broke.,A cup reveals.,syntax,argument_structure,inchoative,True,False,False,False,110,-32.390106201171875,-35.1595573425293,1
Michelle hasn't trained.,Michelle hasn't observed.,syntax,argument_structure,inchoative,True,False,False,False,111,-21.274517059326172,-23.50714111328125,1
Monet doesn't hide.,Monet doesn't aggravate.,syntax,argument_structure,inchoative,True,False,False,False,112,-28.46731948852539,-34.980281829833984,1
The pork bakes.,The pork finds.,syntax,argument_structure,inchoative,True,False,False,False,113,-32.51194763183594,-26.122419357299805,0
This mushroom baked.,This mushroom bought.,syntax,argument_structure,inchoative,True,False,False,False,114,-27.713308334350586,-25.119102478027344,0
Some lamp can dim.,Some lamp can look like.,syntax,argument_structure,inchoative,True,False,False,False,115,-30.00214385986328,-29.039875030517578,0
This skirt hadn't warped.,This skirt hadn't messed up.,syntax,argument_structure,inchoative,True,False,False,False,116,-40.45243835449219,-34.9216423034668,0
That blouse hasn't shrunk.,That blouse hasn't lifted.,syntax,argument_structure,inchoative,True,False,False,False,117,-40.648990631103516,-41.706607818603516,1
Some socks shrink.,Some socks revealed.,syntax,argument_structure,inchoative,True,False,False,False,118,-26.65493392944336,-25.419551849365234,0
Peppers blacken.,Peppers found.,syntax,argument_structure,inchoative,True,False,False,False,119,-27.222171783447266,-18.219921112060547,0
Shoes flattened.,Shoes wear.,syntax,argument_structure,inchoative,True,False,False,False,120,-24.297119140625,-20.67129898071289,0
The cars hadn't slowed.,The cars hadn't found.,syntax,argument_structure,inchoative,True,False,False,False,121,-32.469600677490234,-26.659849166870117,0
Richard spun around.,Richard talked about.,syntax,argument_structure,inchoative,True,False,False,False,122,-21.163284301757812,-13.831836700439453,0
Every teacher stands up.,Every teacher alarms.,syntax,argument_structure,inchoative,True,False,False,False,123,-22.556922912597656,-23.663280487060547,1
Some gloves fray.,Some gloves looked like.,syntax,argument_structure,inchoative,True,False,False,False,124,-30.240951538085938,-29.37642478942871,0
People worry.,People hated.,syntax,argument_structure,inchoative,True,False,False,False,125,-12.402636528015137,-13.908366203308105,1
Some teachers' husband has stood up.,Some teachers' husband has approached.,syntax,argument_structure,inchoative,True,False,False,False,126,-40.13892364501953,-40.47119903564453,1
Some scarves crumple.,Some scarves bought.,syntax,argument_structure,inchoative,True,False,False,False,127,-44.30337142944336,-30.294395446777344,0
Some spotlights brighten.,Some spotlights looked like.,syntax,argument_structure,inchoative,True,False,False,False,128,-44.611244201660156,-40.095821380615234,0
Shirts have frayed.,Shirts have cleaned.,syntax,argument_structure,inchoative,True,False,False,False,129,-37.85908508300781,-30.92197036743164,0
The Clintons' podiatrist hid.,The Clintons' podiatrist hugs.,syntax,argument_structure,inchoative,True,False,False,False,130,-74.85443115234375,-75.27667236328125,1
The lady couldn't worry.,The lady couldn't love.,syntax,argument_structure,inchoative,True,False,False,False,131,-26.264083862304688,-27.566030502319336,1
Emily's bosses benefited.,Emily's bosses hugged.,syntax,argument_structure,inchoative,True,False,False,False,132,-33.96588897705078,-35.67854309082031,1
That computer couldn't tip over.,That computer couldn't admire.,syntax,argument_structure,inchoative,True,False,False,False,133,-43.5077018737793,-36.934356689453125,0
These offspring hide.,These offspring returned to.,syntax,argument_structure,inchoative,True,False,False,False,134,-25.293128967285156,-27.38264274597168,1
Most rivers vaporize.,Most rivers run around.,syntax,argument_structure,inchoative,True,False,False,False,135,-33.434547424316406,-26.491352081298828,0
Diana was moving.,Diana was upsetting.,syntax,argument_structure,inchoative,True,False,False,False,136,-33.237083435058594,-36.8304557800293,1
All sons of Laurie assemble.,All sons of Laurie irritated.,syntax,argument_structure,inchoative,True,False,False,False,137,-41.699974060058594,-42.934505462646484,1
That skateboard wasn't steering.,That skateboard wasn't concealing.,syntax,argument_structure,inchoative,True,False,False,False,138,-46.1115837097168,-56.17866516113281,1
Rivers freeze.,Rivers go to.,syntax,argument_structure,inchoative,True,False,False,False,139,-30.573469161987305,-30.991411209106445,1
The screens break.,The screens found.,syntax,argument_structure,inchoative,True,False,False,False,140,-23.453834533691406,-22.952861785888672,0
Katherine has spun around.,Katherine has criticized.,syntax,argument_structure,inchoative,True,False,False,False,141,-38.723915100097656,-29.908021926879883,0
Every gate hadn't shut.,Every gate hadn't lifted.,syntax,argument_structure,inchoative,True,False,False,False,142,-35.77914047241211,-35.16740798950195,0
Every skateboard can't maneuver.,Every skateboard can't fix.,syntax,argument_structure,inchoative,True,False,False,False,143,-39.816463470458984,-34.822486877441406,0
Many blouses won't shrink.,Many blouses won't admire.,syntax,argument_structure,inchoative,True,False,False,False,144,-43.486183166503906,-44.447540283203125,1
Every hat twisted.,Every hat liked.,syntax,argument_structure,inchoative,True,False,False,False,145,-23.896602630615234,-24.726747512817383,1
The cars roll.,The cars looked like.,syntax,argument_structure,inchoative,True,False,False,False,146,-22.12701988220215,-24.615808486938477,1
The water wasn't vaporizing.,The water wasn't revealing.,syntax,argument_structure,inchoative,True,False,False,False,147,-39.59272003173828,-29.959360122680664,0
Craig stretches.,Craig disliked.,syntax,argument_structure,inchoative,True,False,False,False,148,-13.260741233825684,-15.019744873046875,1
This mouth did close.,This mouth did conceal.,syntax,argument_structure,inchoative,True,False,False,False,149,-31.29314422607422,-35.38932800292969,1
These cars were crashing.,These cars were bringing.,syntax,argument_structure,inchoative,True,False,False,False,150,-21.922637939453125,-22.853221893310547,1
This skirt wasn't crumpling.,This skirt wasn't looking like.,syntax,argument_structure,inchoative,True,False,False,False,151,-47.18947219848633,-34.533912658691406,0
The computer broke.,The computer concealed.,syntax,argument_structure,inchoative,True,False,False,False,152,-20.606372833251953,-24.46202278137207,1
Julia healed.,Julia reveals.,syntax,argument_structure,inchoative,True,False,False,False,153,-21.004596710205078,-19.499595642089844,0
Some foot didn't crack.,Some foot didn't conceal.,syntax,argument_structure,inchoative,True,False,False,False,154,-31.42107391357422,-35.59265899658203,1
Denise stretched.,Denise finds.,syntax,argument_structure,inchoative,True,False,False,False,155,-21.292095184326172,-19.26746368408203,0
Bethany had hurt.,Bethany had scared.,syntax,argument_structure,inchoative,True,False,False,False,156,-46.699134826660156,-46.58424377441406,0
All grandfathers of Homer change.,All grandfathers of Homer liked.,syntax,argument_structure,inchoative,True,False,False,False,157,-48.478885650634766,-47.871490478515625,0
This screen faded.,This screen had.,syntax,argument_structure,inchoative,True,False,False,False,158,-25.87691879272461,-20.1584415435791,0
Linda hid away.,Linda scared.,syntax,argument_structure,inchoative,True,False,False,False,159,-30.48929214477539,-22.545665740966797,0
Nina's senators have worried.,Nina's senators have approached.,syntax,argument_structure,inchoative,True,False,False,False,160,-56.143680572509766,-56.88410568237305,1
Some chicken had baked.,Some chicken had brought.,syntax,argument_structure,inchoative,True,False,False,False,161,-30.154254913330078,-27.798324584960938,0
A lot of glaciers did melt.,A lot of glaciers did discuss.,syntax,argument_structure,inchoative,True,False,False,False,162,-54.23350524902344,-53.573707580566406,0
Every screen brightens.,Every screen bought.,syntax,argument_structure,inchoative,True,False,False,False,163,-31.96554946899414,-22.413490295410156,0
This ice cream will evaporate.,This ice cream will clean.,syntax,argument_structure,inchoative,True,False,False,False,164,-37.35406494140625,-30.17430877685547,0
Thomas washed.,Thomas investigated.,syntax,argument_structure,inchoative,True,False,False,False,165,-16.34886932373047,-14.339935302734375,0
Melinda isn't sitting down.,Melinda isn't admiring.,syntax,argument_structure,inchoative,True,False,False,False,166,-29.844146728515625,-40.40164566040039,1
Laura hides.,Laura stunned.,syntax,argument_structure,inchoative,True,False,False,False,167,-13.918961524963379,-15.253706932067871,1
Joel had changed.,Joel had listened to.,syntax,argument_structure,inchoative,True,False,False,False,168,-22.596858978271484,-26.11551856994629,1
A lot of planes turned.,A lot of planes cleaned.,syntax,argument_structure,inchoative,True,False,False,False,169,-40.397151947021484,-41.44630432128906,1
Some bike wasn't slowing.,Some bike wasn't revealing.,syntax,argument_structure,inchoative,True,False,False,False,170,-35.495689392089844,-35.551815032958984,1
Winston Churchill wasn't hiding.,Winston Churchill wasn't irritating.,syntax,argument_structure,inchoative,True,False,False,False,171,-41.182987213134766,-40.8778190612793,0
Some shawls warp.,Some shawls brought.,syntax,argument_structure,inchoative,True,False,False,False,172,-45.28501892089844,-38.98594665527344,0
A casserole does blacken.,A casserole does reveal.,syntax,argument_structure,inchoative,True,False,False,False,173,-71.34242248535156,-64.43927001953125,0
Some banana was growing.,Some banana was buying.,syntax,argument_structure,inchoative,True,False,False,False,174,-28.674882888793945,-29.405315399169922,1
The mirrors have shattered.,The mirrors have cleaned.,syntax,argument_structure,inchoative,True,False,False,False,175,-28.677692413330078,-27.978858947753906,0
Some lakes melt.,Some lakes lift.,syntax,argument_structure,inchoative,True,False,False,False,176,-26.74203109741211,-27.304676055908203,1
Many children weren't assembling.,Many children weren't talking to.,syntax,argument_structure,inchoative,True,False,False,False,177,-30.564105987548828,-23.0546817779541,0
The river condensed.,The river explored.,syntax,argument_structure,inchoative,True,False,False,False,178,-25.111000061035156,-23.739124298095703,0
A child spins around.,A child visits.,syntax,argument_structure,inchoative,True,False,False,False,179,-39.6478271484375,-31.208900451660156,0
All glaciers haven't evaporated.,All glaciers haven't criticized.,syntax,argument_structure,inchoative,True,False,False,False,180,-43.949951171875,-37.81236267089844,0
Hats weren't loosening.,Hats weren't finding.,syntax,argument_structure,inchoative,True,False,False,False,181,-45.7723388671875,-32.23756408691406,0
Laurie won't wake up.,Laurie won't sound like.,syntax,argument_structure,inchoative,True,False,False,False,182,-31.681400299072266,-37.457157135009766,1
Unicycles accelerated.,Unicycles clean.,syntax,argument_structure,inchoative,True,False,False,False,183,-40.06101989746094,-36.378028869628906,0
These gloves twist.,These gloves like.,syntax,argument_structure,inchoative,True,False,False,False,184,-27.931686401367188,-22.1080379486084,0
Ruth sits down.,Ruth works with.,syntax,argument_structure,inchoative,True,False,False,False,185,-29.679424285888672,-31.455158233642578,1
Winston Churchill's cousins wash.,Winston Churchill's cousins look like.,syntax,argument_structure,inchoative,True,False,False,False,186,-52.135589599609375,-52.24433898925781,1
Catherine does heal.,Catherine does bore.,syntax,argument_structure,inchoative,True,False,False,False,187,-36.47882080078125,-38.3972282409668,1
That newspaper article sells.,That newspaper article brought.,syntax,argument_structure,inchoative,True,False,False,False,188,-37.59590148925781,-36.400699615478516,0
This window had opened.,This window had found.,syntax,argument_structure,inchoative,True,False,False,False,189,-29.294544219970703,-28.173213958740234,0
Becky couldn't train.,Becky couldn't disagree with.,syntax,argument_structure,inchoative,True,False,False,False,190,-23.258872985839844,-27.349632263183594,1
All screens can dim.,All screens can find.,syntax,argument_structure,inchoative,True,False,False,False,191,-30.086803436279297,-24.523845672607422,0
Every lamp has dimmed.,Every lamp has taken.,syntax,argument_structure,inchoative,True,False,False,False,192,-36.61090087890625,-26.240446090698242,0
Those glasses might tighten.,Those glasses might clean.,syntax,argument_structure,inchoative,True,False,False,False,193,-32.100975036621094,-28.841867446899414,0
Alice's plumbers assembled.,Alice's plumbers investigate.,syntax,argument_structure,inchoative,True,False,False,False,194,-40.29559326171875,-38.72532653808594,0
Wayne's fathers assembled.,Wayne's fathers dislike.,syntax,argument_structure,inchoative,True,False,False,False,195,-41.5413703918457,-39.98979949951172,0
A hat wasn't flattening.,A hat wasn't looking like.,syntax,argument_structure,inchoative,True,False,False,False,196,-54.35750961303711,-44.3507194519043,0
The plane breaks.,The plane cleans.,syntax,argument_structure,inchoative,True,False,False,False,197,-22.038558959960938,-24.476516723632812,1
Stephen changed.,Stephen annoys.,syntax,argument_structure,inchoative,True,False,False,False,198,-12.553230285644531,-17.690187454223633,1
Some ice froze.,Some ice finds.,syntax,argument_structure,inchoative,True,False,False,False,199,-23.058456420898438,-23.57624626159668,1
The ice evaporates.,The ice buys.,syntax,argument_structure,inchoative,True,False,False,False,200,-23.289920806884766,-22.260398864746094,0
Most trucks stopped.,Most trucks lifted.,syntax,argument_structure,inchoative,True,False,False,False,201,-22.583324432373047,-26.030611038208008,1
This door is shutting.,This door is lifting.,syntax,argument_structure,inchoative,True,False,False,False,202,-24.700103759765625,-24.311141967773438,0
A dress is wrinkling.,A dress is revealing.,syntax,argument_structure,inchoative,True,False,False,False,203,-39.284095764160156,-38.27363967895508,0
Diana moves.,Diana embarrasses.,syntax,argument_structure,inchoative,True,False,False,False,204,-32.56902313232422,-38.77055358886719,1
Senators had hurt.,Senators had escaped from.,syntax,argument_structure,inchoative,True,False,False,False,205,-26.70473289489746,-34.4537239074707,1
Larry spins around.,Larry bored.,syntax,argument_structure,inchoative,True,False,False,False,206,-20.322677612304688,-14.230779647827148,0
Most dresses dry.,Most dresses wear.,syntax,argument_structure,inchoative,True,False,False,False,207,-25.89450454711914,-23.139625549316406,0
Grace moves.,Grace cared for.,syntax,argument_structure,inchoative,True,False,False,False,208,-25.162792205810547,-29.96853256225586,1
These feet have cracked.,These feet have bought.,syntax,argument_structure,inchoative,True,False,False,False,209,-27.786144256591797,-24.954727172851562,0
This glacier condensed.,This glacier explored.,syntax,argument_structure,inchoative,True,False,False,False,210,-32.87197494506836,-32.39976501464844,0
