sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_prob,bad_prob,correct
The known girl is important.,The knew girl is important.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,13,-32.01811218261719,-34.24385070800781,1
The broken dishes weren't red.,The broke dishes weren't red.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,14,-37.527183532714844,-40.50794982910156,1
The worn sweaters weren't smooth.,The wore sweaters weren't smooth.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,15,-49.61954879760742,-47.72214126586914,0
The forgotten children weren't hidden.,The forgot children weren't hidden.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,16,-39.65910339355469,-39.51951217651367,0
The hidden plates aren't white.,The hid plates aren't white.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,17,-36.07322692871094,-43.70999526977539,1
The forgotten doctors are young.,The forgot doctors are young.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,18,-28.394432067871094,-28.500980377197266,1
The worn skirt was important.,The wore skirt was important.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,19,-35.218292236328125,-37.37909698486328,1
The taken cilantro wasn't yellow.,The took cilantro wasn't yellow.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,20,-56.651126861572266,-56.19725799560547,0
The worn shawls aren't concealed.,The wore shawls aren't concealed.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,21,-58.29824447631836,-58.31040954589844,1
The hidden fish wasn't important.,The hid fish wasn't important.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,22,-35.345428466796875,-39.64565658569336,1
The known people aren't hidden.,The knew people aren't hidden.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,23,-33.857635498046875,-36.22694396972656,1
The worn glove is red.,The wore glove is red.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,24,-37.541290283203125,-39.7474365234375,1
The known senators aren't serious.,The knew senators aren't serious.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,25,-45.12409591674805,-46.88011932373047,1
The broken couch isn't small.,The broke couch isn't small.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,26,-37.13679504394531,-41.107749938964844,1
The hidden lady isn't popular.,The hid lady isn't popular.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,27,-35.120399475097656,-43.34862518310547,1
The worn scarf wasn't lost.,The wore scarf wasn't lost.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,28,-44.925880432128906,-45.0676155090332,1
The broken tooth wasn't whole.,The broke tooth wasn't whole.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,29,-41.30378723144531,-43.552207946777344,1
The broken forks are white.,The broke forks are white.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,30,-33.544185638427734,-36.713191986083984,1
The hidden guest wasn't hidden.,The hid guest wasn't hidden.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,31,-40.95775604248047,-45.82398986816406,1
The hidden cactus was out in the open.,The hid cactus was out in the open.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,32,-53.85416793823242,-56.878143310546875,1
The broken skateboards are cheap.,The broke skateboards are cheap.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,33,-44.73951721191406,-46.9832763671875,1
The broken computers weren't white.,The broke computers weren't white.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,34,-35.84808349609375,-38.58777618408203,1
The worn shirt is gray.,The wore shirt is gray.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,35,-37.88929748535156,-39.944549560546875,1
The known waiter is scared.,The knew waiter is scared.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,36,-38.02011489868164,-39.5081672668457,1
The worn shoe was exposed.,The wore shoe was exposed.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,37,-39.053524017333984,-40.57791519165039,1
The hidden mouse wasn't brown.,The hid mouse wasn't brown.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,38,-40.05487823486328,-45.55010986328125,1
The worn glasses aren't small.,The wore glasses aren't small.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,39,-39.054874420166016,-39.18904113769531,1
The worn dress is red.,The wore dress is red.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,40,-34.55485534667969,-35.91279983520508,1
The broken skateboards aren't bad.,The broke skateboards aren't bad.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,41,-43.36513900756836,-45.87908935546875,1
The hidden fungus isn't black.,The hid fungus isn't black.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,42,-39.83469772338867,-49.24598693847656,1
The broken screen isn't small.,The broke screen isn't small.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,43,-36.76578140258789,-40.9528923034668,1
The broken carriage is lost.,The broke carriage is lost.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,44,-34.61525344848633,-38.03662109375,1
The known adults aren't lost.,The knew adults aren't lost.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,45,-38.28730773925781,-39.95017623901367,1
The worn jacket was smooth.,The wore jacket was smooth.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,46,-38.634891510009766,-39.6442985534668,1
The broken dishes weren't blue.,The broke dishes weren't blue.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,47,-37.540618896484375,-40.53483581542969,1
The forgotten driver wasn't bad.,The forgot driver wasn't bad.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,48,-36.5699462890625,-35.82728576660156,0
The broken screen was new.,The broke screen was new.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,49,-31.383914947509766,-35.05504608154297,1
The hidden nuclei were purple.,The hid nuclei were purple.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,50,-46.53683853149414,-50.973106384277344,1
The known man wasn't confident.,The knew man wasn't confident.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,51,-38.947086334228516,-40.548492431640625,1
The known actress wasn't concealed.,The knew actress wasn't concealed.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,52,-45.5512809753418,-48.263187408447266,1
The known student wasn't hidden.,The knew student wasn't hidden.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,53,-39.789695739746094,-41.699527740478516,1
The broken computer was small.,The broke computer was small.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,54,-31.84864616394043,-35.094032287597656,1
The known guests are concealed.,The knew guests are concealed.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,55,-38.97886657714844,-41.80866241455078,1
The taken mountain was popular.,The took mountain was popular.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,56,-35.646018981933594,-36.53602981567383,1
The broken unicycles were whole.,The broke unicycles were whole.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,57,-60.895477294921875,-62.400550842285156,1
The hidden screens were exposed.,The hid screens were exposed.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,58,-33.795692443847656,-39.259952545166016,1
The known customer wasn't hidden.,The knew customer wasn't hidden.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,59,-40.55104446411133,-43.8737678527832,1
The broken computers were black.,The broke computers were black.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,60,-30.59927749633789,-33.431949615478516,1
The broken forks were old.,The broke forks were old.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,61,-33.68105697631836,-36.21703338623047,1
The hidden drawings weren't popular.,The hid drawings weren't popular.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,62,-39.65655517578125,-45.72254180908203,1
The broken bike wasn't lost.,The broke bike wasn't lost.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,63,-38.96152114868164,-40.87636947631836,1
The broken cars aren't rough.,The broke cars aren't rough.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,64,-31.635555267333984,-34.1507568359375,1
The hidden hat wasn't cheap.,The hid hat wasn't cheap.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,65,-37.116004943847656,-43.06273651123047,1
The worn dresses aren't old.,The wore dresses aren't old.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,66,-37.9473876953125,-38.28369140625,1
The hidden mice were hidden.,The hid mice were hidden.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,67,-34.607086181640625,-39.51031494140625,1
The worn glasses weren't dirty.,The wore glasses weren't dirty.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,68,-41.86723327636719,-40.968509674072266,0
The taken skateboards were small.,The took skateboards were small.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,69,-46.700927734375,-46.35264205932617,0
The hidden shirt wasn't hard.,The hid shirt wasn't hard.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,70,-37.96354293823242,-42.78279495239258,1
The broken glasses aren't whole.,The broke glasses aren't whole.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,71,-38.68083190917969,-40.790531158447266,1
The broken bicycles are concealed.,The broke bicycles are concealed.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,72,-39.738243103027344,-43.02642059326172,1
The known teenagers weren't popular.,The knew teenagers weren't popular.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,73,-40.4139404296875,-40.9648551940918,1
The broken vase wasn't orange.,The broke vase wasn't orange.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,74,-49.08146286010742,-52.69046401977539,1
The known women are good.,The knew women are good.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,75,-28.586952209472656,-30.320297241210938,1
The broken foot is old.,The broke foot is old.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,76,-30.440610885620117,-33.749298095703125,1
The taken screen wasn't popular.,The took screen wasn't popular.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,77,-39.129302978515625,-39.74052047729492,1
The hidden tomato was important.,The hid tomato was important.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,78,-34.22140121459961,-39.933372497558594,1
The known adults weren't uncertain.,The knew adults weren't uncertain.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,79,-41.72049331665039,-42.66183853149414,1
The forgotten actresses were hopeful.,The forgot actresses were hopeful.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,80,-44.40486145019531,-45.46893310546875,1
The worn shirt was important.,The wore shirt was important.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,81,-36.400272369384766,-36.955711364746094,1
The worn coats weren't yellow.,The wore coats weren't yellow.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,82,-43.3327751159668,-44.39452362060547,1
The taken chair isn't dirty.,The took chair isn't dirty.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,83,-40.188934326171875,-41.01116943359375,1
The worn skirts weren't green.,The wore skirts weren't green.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,84,-40.21065902709961,-40.15915298461914,0
The broken bike is big.,The broke bike is big.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,85,-29.647296905517578,-32.62126159667969,1
The broken couches weren't brown.,The broke couches weren't brown.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,86,-47.458343505859375,-49.93564987182617,1
The worn socks weren't small.,The wore socks weren't small.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,87,-43.754791259765625,-42.990272521972656,0
The broken dishes aren't new.,The broke dishes aren't new.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,88,-35.634246826171875,-39.017513275146484,1
The broken vase is gray.,The broke vase is gray.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,89,-42.384395599365234,-45.505401611328125,1
The broken feet were red.,The broke feet were red.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,90,-32.70567321777344,-35.648597717285156,1
The hidden movie theaters were white.,The hid movie theaters were white.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,91,-43.722434997558594,-51.02458190917969,1
The known drivers weren't popular.,The knew drivers weren't popular.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,92,-39.987422943115234,-40.72151184082031,1
The hidden steak was bad.,The hid steak was bad.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,93,-33.95509719848633,-37.84413528442383,1
The taken mountains weren't orange.,The took mountains weren't orange.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,94,-42.18349075317383,-42.858116149902344,1
The broken plate wasn't smooth.,The broke plate wasn't smooth.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,95,-37.56380081176758,-39.91410827636719,1
The hidden rivers aren't cheap.,The hid rivers aren't cheap.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,96,-35.27595520019531,-41.72983932495117,1
The hidden customers aren't scared.,The hid customers aren't scared.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,97,-36.30226516723633,-40.48805618286133,1
The forgotten analysis wasn't good.,The forgot analysis wasn't good.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,98,-36.07305908203125,-36.95037841796875,1
The known teenager was nice.,The knew teenager was nice.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,99,-34.468849182128906,-35.92682647705078,1
The broken wheelbarrow is small.,The broke wheelbarrow is small.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,100,-46.71852493286133,-48.98330307006836,1
The known adult was serious.,The knew adult was serious.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,101,-35.49598693847656,-39.02153778076172,1
The worn skirts weren't purple.,The wore skirts weren't purple.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,102,-42.40040969848633,-42.46215057373047,1
The known doctor isn't good.,The knew doctor isn't good.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,103,-34.07253646850586,-36.44409942626953,1
The worn sweaters are exposed.,The wore sweaters are exposed.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,104,-43.35493087768555,-42.67340850830078,0
The known guests are upset.,The knew guests are upset.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,105,-33.43782424926758,-35.881500244140625,1
The known senator was fast.,The knew senator was fast.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,106,-37.916934967041016,-39.735626220703125,1
The broken windows aren't new.,The broke windows aren't new.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,107,-34.77088928222656,-37.17668533325195,1
The broken car isn't gray.,The broke car isn't gray.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,108,-35.76499557495117,-40.45301055908203,1
The forgotten lady is standing.,The forgot lady is standing.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,109,-39.486572265625,-39.09846115112305,0
The taken book is good.,The took book is good.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,110,-29.02385711669922,-30.78463363647461,1
The forgotten newspaper article isn't brown.,The forgot newspaper article isn't brown.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,111,-52.431846618652344,-52.96858215332031,1
The hidden ice cream was white.,The hid ice cream was white.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,112,-34.36285400390625,-40.373409271240234,1
The hidden louse wasn't hidden.,The hid louse wasn't hidden.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,113,-48.36739730834961,-52.958656311035156,1
The forgotten pamphlets weren't concealed.,The forgot pamphlets weren't concealed.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,114,-57.19529724121094,-56.87057113647461,0
The taken photograph wasn't gray.,The took photograph wasn't gray.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,115,-43.56657409667969,-44.06182098388672,1
The hidden closet is new.,The hid closet is new.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,116,-32.5390625,-38.825984954833984,1
The broken foot was big.,The broke foot was big.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,117,-31.131736755371094,-33.75901412963867,1
The broken window is hidden.,The broke window is hidden.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,118,-31.215015411376953,-35.7305908203125,1
The hidden children were happy.,The hid children were happy.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,119,-28.468402862548828,-33.19071960449219,1
The forgotten customer is lost.,The forgot customer is lost.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,120,-37.91426086425781,-38.162506103515625,1
The worn dress isn't popular.,The wore dress isn't popular.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,121,-39.32758712768555,-40.92107009887695,1
The worn coat isn't new.,The wore coat isn't new.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,122,-40.13063430786133,-43.478660583496094,1
The worn scarves aren't concealed.,The wore scarves aren't concealed.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,123,-54.83682632446289,-53.749183654785156,0
The broken mirrors are purple.,The broke mirrors are purple.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,124,-33.38313293457031,-36.52745056152344,1
The known pedestrians were unemployed.,The knew pedestrians were unemployed.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,125,-40.557106018066406,-41.7044677734375,1
The hidden brochures were yellow.,The hid brochures were yellow.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,126,-44.468536376953125,-48.957847595214844,1
The hidden teacher was scared.,The hid teacher was scared.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,127,-30.833433151245117,-35.83920669555664,1
The worn blouses aren't big.,The wore blouses aren't big.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,128,-46.213958740234375,-46.83013916015625,1
The broken dish was good.,The broke dish was good.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,129,-26.46994972229004,-29.871177673339844,1
The broken plane is good.,The broke plane is good.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,130,-26.48533058166504,-30.345428466796875,1
The broken vases weren't concealed.,The broke vases weren't concealed.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,131,-54.932594299316406,-57.968719482421875,1
The broken chair isn't red.,The broke chair isn't red.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,132,-37.24148941040039,-40.7829475402832,1
The broken teeth aren't lost.,The broke teeth aren't lost.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,133,-36.06230926513672,-39.02687454223633,1
The known patients are confident.,The knew patients are confident.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,134,-36.568641662597656,-37.80934524536133,1
The broken vase wasn't yellow.,The broke vase wasn't yellow.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,135,-48.27973175048828,-52.01025390625,1
The forgotten senator isn't confident.,The forgot senator isn't confident.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,136,-45.9493293762207,-45.871604919433594,0
The broken vases weren't brown.,The broke vases weren't brown.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,137,-51.29637145996094,-54.581443786621094,1
The worn shawls weren't important.,The wore shawls weren't important.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,138,-53.559547424316406,-53.15873718261719,0
The forgotten man wasn't serious.,The forgot man wasn't serious.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,139,-38.48135757446289,-38.23789596557617,0
The worn shawl is lost.,The wore shawl is lost.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,140,-51.18694305419922,-51.54860305786133,1
The taken shirt was bad.,The took shirt was bad.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,141,-33.9889030456543,-34.589202880859375,1
The hidden closets weren't hard.,The hid closets weren't hard.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,142,-43.75248718261719,-49.085601806640625,1
The hidden cafes are messy.,The hid cafes are messy.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,143,-37.998695373535156,-46.38445281982422,1
The worn shirt was lost.,The wore shirt was lost.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,144,-37.01941680908203,-37.590309143066406,1
The broken forks aren't gray.,The broke forks aren't gray.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,145,-40.92511749267578,-43.80378723144531,1
The worn coats aren't hard.,The wore coats aren't hard.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,146,-40.30308532714844,-42.14778137207031,1
The worn pants are lost.,The wore pants are lost.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,147,-38.880035400390625,-39.371707916259766,1
The worn skirt isn't white.,The wore skirt isn't white.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,148,-39.141666412353516,-41.95451354980469,1
The broken screens are exposed.,The broke screens are exposed.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,149,-33.98863220214844,-36.721981048583984,1
The broken bicycle is whole.,The broke bicycle is whole.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,150,-36.37250518798828,-39.388771057128906,1
The worn scarves weren't white.,The wore scarves weren't white.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,151,-51.33373260498047,-49.70115280151367,0
The broken carriages were new.,The broke carriages were new.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,152,-38.93191909790039,-42.507789611816406,1
The known cashiers weren't important.,The knew cashiers weren't important.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,153,-49.35655975341797,-51.31101608276367,1
The broken window is cheap.,The broke window is cheap.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,154,-29.87358856201172,-34.398765563964844,1
The broken skateboard is lost.,The broke skateboard is lost.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,155,-42.07942581176758,-44.61655807495117,1
The worn shirt wasn't clean.,The wore shirt wasn't clean.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,156,-41.73062515258789,-41.70848083496094,0
The forgotten children weren't troubled.,The forgot children weren't troubled.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,157,-40.792415618896484,-40.63087463378906,0
The known cashier isn't fast.,The knew cashier isn't fast.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,158,-48.90398406982422,-51.286407470703125,1
The broken couch was black.,The broke couch was black.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,159,-33.027305603027344,-36.03828430175781,1
The hidden trucks weren't popular.,The hid trucks weren't popular.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,160,-36.28463363647461,-40.88224792480469,1
The forgotten man is big.,The forgot man is big.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,161,-31.24016761779785,-31.502973556518555,1
The worn skirts were big.,The wore skirts were big.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,162,-34.195838928222656,-34.27360534667969,1
The hidden slopes are important.,The hid slopes are important.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,163,-32.77005386352539,-39.93204116821289,1
The worn dress was clean.,The wore dress was clean.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,164,-36.042274475097656,-36.24620819091797,1
The broken plane was yellow.,The broke plane was yellow.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,165,-32.198448181152344,-35.640228271484375,1
The taken hair was purple.,The took hair was purple.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,166,-36.02920150756836,-36.434043884277344,1
The broken carriages were important.,The broke carriages were important.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,167,-39.392173767089844,-42.992740631103516,1
The worn hat was yellow.,The wore hat was yellow.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,168,-36.56418228149414,-37.44122314453125,1
The broken cup was new.,The broke cup was new.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,169,-35.14910888671875,-37.859066009521484,1
The hidden mushroom isn't under ripe.,The hid mushroom isn't under ripe.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,170,-54.911827087402344,-61.193809509277344,1
The hidden drawing wasn't smooth.,The hid drawing wasn't smooth.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,171,-41.11942672729492,-45.87821960449219,1
The known people weren't bad.,The knew people weren't bad.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,172,-29.937816619873047,-31.174331665039062,1
The worn hat wasn't big.,The wore hat wasn't big.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,173,-39.35320281982422,-40.018978118896484,1
The forgotten actresses were nice.,The forgot actresses were nice.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,174,-38.22695541381836,-39.393951416015625,1
The worn skirts were old.,The wore skirts were old.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,175,-33.996368408203125,-34.25419998168945,1
