sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_prob,bad_prob,correct
Monica thinks about a picture that won't shock Scott.,Monica thinks about who a picture won't shock Scott.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,20,-72.16172790527344,-80.80648803710938,1
Girls are questioning this child that had researched those restaurants.,Girls are questioning what this child had researched those restaurants.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,21,-62.03422546386719,-66.24214172363281,1
Omar had thought about that fork that hurts Clyde.,Omar had thought about who that fork hurts Clyde.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,22,-76.28594207763672,-84.6346435546875,1
Frank does discover a carriage that is distracting Sherry.,Frank does discover who a carriage is distracting Sherry.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,23,-76.1314697265625,-80.12018585205078,1
Paula is researching most associations that aren't irritating Kimberley.,Paula is researching who most associations aren't irritating Kimberley.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,24,-92.22608947753906,-102.01171875,1
Mark isn't investigating a lot of teachers that talked to Ronald.,Mark isn't investigating who a lot of teachers talked to Ronald.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,25,-66.36127471923828,-77.7862548828125,1
Veronica saw a lot of mirrors that haven't scared Claire.,Veronica saw who a lot of mirrors haven't scared Claire.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,26,-70.41604614257812,-81.0924301147461,1
The waiter should think about some gates that were boring Gregory.,The waiter should think about who some gates were boring Gregory.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,27,-74.09657287597656,-80.66842651367188,1
Sabrina had researched many oases that aren't looking like that sketch.,Sabrina had researched what many oases aren't looking like that sketch.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,28,-96.57778930664062,-102.55022430419922,1
Many universities forget the women that hadn't described Deborah.,Many universities forget who the women hadn't described Deborah.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,29,-65.24427032470703,-69.22425079345703,1
Martin remembers this pamphlet that will confuse every adult.,Martin remembers who this pamphlet will confuse every adult.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,30,-70.1373062133789,-76.229248046875,1
A lot of waiters remembered the customers that resemble those pictures.,A lot of waiters remembered what the customers resemble those pictures.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,31,-97.30977630615234,-97.69580078125,1
Laura couldn't discover a lot of companies that hire that guy.,Laura couldn't discover who a lot of companies hire that guy.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,32,-60.839134216308594,-65.6061019897461,1
Martha forgets a waiter that hadn't loved all plays.,Martha forgets what a waiter hadn't loved all plays.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,33,-75.95375061035156,-82.65997314453125,1
Vincent hadn't noticed these candles that weren't irritating Steve.,Vincent hadn't noticed who these candles weren't irritating Steve.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,34,-82.61197662353516,-88.29591369628906,1
Grace investigates patients that confuse Laura.,Grace investigates who patients confuse Laura.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,35,-73.56600952148438,-77.50190734863281,1
A senator won't remember many teenagers that haven't concealed Ella.,A senator won't remember who many teenagers haven't concealed Ella.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,36,-96.48017120361328,-99.5904769897461,1
The Borgias forget the doctor that isn't hiding most coats.,The Borgias forget what the doctor isn't hiding most coats.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,37,-87.46743774414062,-85.74085998535156,0
That student hadn't known all offspring that love most drivers.,That student hadn't known who all offspring love most drivers.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,38,-81.04766082763672,-88.75387573242188,1
Sara questioned many dancers that drive to every hill.,Sara questioned what many dancers drive to every hill.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,39,-79.3891372680664,-81.7291488647461,1
Guy can't discover those trucks that couldn't worry Thomas.,Guy can't discover who those trucks couldn't worry Thomas.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,40,-68.01712799072266,-74.70640563964844,1
Andrea had remembered the mountains that haven't aggravated all children.,Andrea had remembered who the mountains haven't aggravated all children.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,41,-81.44669342041016,-88.8145980834961,1
Melinda had thought about some geese that embarrass Eric.,Melinda had thought about who some geese embarrass Eric.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,42,-77.86595153808594,-83.80690002441406,1
Meredith was questioning a pedestrian that stunned most patients.,Meredith was questioning who a pedestrian stunned most patients.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,43,-85.75999450683594,-90.85488891601562,1
Jane sees some mirror that shocks Katherine.,Jane sees who some mirror shocks Katherine.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,44,-61.92356872558594,-65.48506164550781,1
The Lutherans forget that patient that wasn't returning to the Borgias.,The Lutherans forget who that patient wasn't returning to the Borgias.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,45,-96.61561584472656,-101.02705383300781,1
These people see the sketches that aren't disgusting Sherry.,These people see who the sketches aren't disgusting Sherry.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,46,-66.8373031616211,-73.86856079101562,1
Some ladies notice ladies that annoys Clyde.,Some ladies notice who ladies annoys Clyde.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,47,-74.14937591552734,-75.96343994140625,1
Winston Churchill was questioning many governments that worried Rose.,Winston Churchill was questioning who many governments worried Rose.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,48,-84.71869659423828,-90.39726257324219,1
Douglas was investigating some guys that won't reference a lot of children.,Douglas was investigating who some guys won't reference a lot of children.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,49,-80.23029327392578,-93.51167297363281,1
Every man notices these convertibles that resemble every sketch.,Every man notices what these convertibles resemble every sketch.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,50,-90.89418029785156,-93.45419311523438,1
Some company hadn't forgotten these students that aren't cleaning every couch.,Some company hadn't forgotten what these students aren't cleaning every couch.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,51,-78.93150329589844,-80.58953857421875,1
Nancy investigated drivers that have arrived at that hospital.,Nancy investigated what drivers have arrived at that hospital.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,52,-71.49042510986328,-68.87813568115234,0
All women discover a student that couldn't like the grocery stores.,All women discover what a student couldn't like the grocery stores.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,53,-69.03944396972656,-71.52629089355469,1
Rose remembered a lot of cafes that couldn't aggravate Kristin.,Rose remembered who a lot of cafes couldn't aggravate Kristin.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,54,-87.67193603515625,-94.51300811767578,1
Cynthia isn't researching the synopsis that was impressing Kimberley.,Cynthia isn't researching who the synopsis was impressing Kimberley.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,55,-122.95576477050781,-132.31228637695312,1
Meredith does forget a doctor that was admiring every art gallery.,Meredith does forget what a doctor was admiring every art gallery.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,56,-104.74617004394531,-105.07139587402344,1
Timothy isn't investigating the children that fire Linda.,Timothy isn't investigating who the children fire Linda.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,57,-61.526695251464844,-70.68695068359375,1
Todd researched these hills that will aggravate Laura.,Todd researched who these hills will aggravate Laura.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,58,-68.13447570800781,-75.01725769042969,1
Stacy hasn't questioned universities that insult many lakes.,Stacy hasn't questioned what universities insult many lakes.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,59,-84.14907836914062,-84.27764892578125,1
Sonia could question that waiter that returned to a cafe.,Sonia could question what that waiter returned to a cafe.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,60,-80.34559631347656,-80.15385437011719,0
Brett hasn't seen most pies that confused the waiter.,Brett hasn't seen who most pies confused the waiter.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,61,-85.65966796875,-92.29656982421875,1
The committees forget some lady that was visiting this girl.,The committees forget who some lady was visiting this girl.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,62,-71.77684020996094,-76.72340393066406,1
Gina hasn't noticed these drawings that looked like Curtis.,Gina hasn't noticed who these drawings looked like Curtis.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,63,-77.01458740234375,-82.04609680175781,1
Cashiers investigate that waitress that hasn't fled from Laura.,Cashiers investigate who that waitress hasn't fled from Laura.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,64,-86.37887573242188,-94.26199340820312,1
Janet forgot every story that bored Barbara.,Janet forgot who every story bored Barbara.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,65,-67.69615936279297,-71.58514404296875,1
Colleen questions some woman that didn't buy that mouth.,Colleen questions what some woman didn't buy that mouth.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,66,-66.4386978149414,-69.88888549804688,1
Many men remember that teacher that wasn't discussing Sherry.,Many men remember who that teacher wasn't discussing Sherry.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,67,-70.83759307861328,-73.91266632080078,1
April could question some boy that has scanned the play.,April could question what some boy has scanned the play.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,68,-74.7296371459961,-75.03289794921875,1
Some drivers investigate some guests that are lifting the fork.,Some drivers investigate what some guests are lifting the fork.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,69,-70.49618530273438,-75.4080810546875,1
Most guys question a lot of women that tour the banks.,Most guys question what a lot of women tour the banks.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,70,-64.59640502929688,-66.74497985839844,1
The people have known a lot of guys that stunned some child.,The people have known who a lot of guys stunned some child.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,71,-63.413414001464844,-73.94783020019531,1
These companies remember the child that would descend hills.,These companies remember what the child would descend hills.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,72,-56.06055450439453,-56.61088180541992,1
Spain remembered many synopses that astounded Kenneth.,Spain remembered who many synopses astounded Kenneth.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,73,-92.9660415649414,-96.36863708496094,1
Wayne didn't research these malls that aren't confusing Diane.,Wayne didn't research who these malls aren't confusing Diane.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,74,-89.5487289428711,-95.33966064453125,1
Jennifer investigates every government that isn't stunning Suzanne.,Jennifer investigates who every government isn't stunning Suzanne.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,75,-72.060791015625,-77.75519561767578,1
Amanda investigates most banks that fired Theresa.,Amanda investigates who most banks fired Theresa.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,76,-72.94281768798828,-77.85861206054688,1
Roger can remember the customer that isn't climbing up many steps.,Roger can remember what the customer isn't climbing up many steps.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,77,-69.13890075683594,-66.75431823730469,0
All dancers think about this picture that alarms Janet.,All dancers think about who this picture alarms Janet.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,78,-70.99456787109375,-77.83326721191406,1
Beverly knew the woman that hadn't questioned the Lutherans.,Beverly knew who the woman hadn't questioned the Lutherans.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,79,-92.51399993896484,-97.55230712890625,1
Mark knew an adult that fired the pedestrian.,Mark knew who an adult fired the pedestrian.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,80,-60.745750427246094,-61.87970733642578,1
Andrea hadn't noticed the actress that cures that fish.,Andrea hadn't noticed what the actress cures that fish.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,81,-74.93224334716797,-72.44207763671875,0
Those waitresses could know most cashiers that haven't listened to Amelia.,Those waitresses could know who most cashiers haven't listened to Amelia.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,82,-104.44625091552734,-108.80830383300781,1
Rachelle won't know those students that shouldn't drop by many museums.,Rachelle won't know what those students shouldn't drop by many museums.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,83,-81.9004135131836,-82.14405822753906,1
Kendra noticed wheelbarrows that hurt Tanya.,Kendra noticed who wheelbarrows hurt Tanya.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,84,-98.37074279785156,-105.23576354980469,1
Jacqueline questioned a lot of alumni that aren't climbing up a lot of slopes.,Jacqueline questioned what a lot of alumni aren't climbing up a lot of slopes.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,85,-93.49858856201172,-98.18917846679688,1
Paul should know many guests that fire William.,Paul should know who many guests fire William.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,86,-62.183597564697266,-63.84013748168945,1
A dancer discovers a lot of eyes that might upset Kirsten.,A dancer discovers who a lot of eyes might upset Kirsten.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,87,-88.64413452148438,-99.09663391113281,1
Grace remembered a story that is stunning Tamara.,Grace remembered who a story is stunning Tamara.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,88,-77.56353759765625,-82.97593688964844,1
Sabrina investigates every customer that drops by movie theaters.,Sabrina investigates what every customer drops by movie theaters.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,89,-88.15359497070312,-92.48633575439453,1
Jason remembers a lot of college campuses that impressed Todd.,Jason remembers who a lot of college campuses impressed Todd.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,90,-68.32711029052734,-76.16583251953125,1
Judy has forgotten many ladies that haven't run around those movie theaters.,Judy has forgotten what many ladies haven't run around those movie theaters.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,91,-87.13517761230469,-90.73210144042969,1
The girls questioned that doctor that astounded Patricia.,The girls questioned who that doctor astounded Patricia.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,92,-72.10171508789062,-75.74520874023438,1
Women question some universities that had bought some photographs.,Women question what some universities had bought some photographs.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,93,-60.5595703125,-63.730281829833984,1
Most doctors shouldn't question these alumni that hadn't discovered some college campus.,Most doctors shouldn't question what these alumni hadn't discovered some college campus.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,94,-95.67291259765625,-98.05291748046875,1
Emily researched the essay that has alarmed the association.,Emily researched what the essay has alarmed the association.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,95,-62.98029327392578,-65.57076263427734,1
Martha wasn't thinking about that picture that bothers Veronica.,Martha wasn't thinking about who that picture bothers Veronica.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,96,-64.4124755859375,-71.89983367919922,1
Some pedestrians remember every high school that disturbed Pamela.,Some pedestrians remember who every high school disturbed Pamela.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,97,-77.02232360839844,-79.26862335205078,1
Irene doesn't remember many students that shouldn't bother Marcus.,Irene doesn't remember who many students shouldn't bother Marcus.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,98,-74.28748321533203,-79.5224380493164,1
Some drivers investigated a lot of hospitals that can criticize Helen.,Some drivers investigated who a lot of hospitals can criticize Helen.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,99,-71.10704040527344,-79.37753295898438,1
The Borgias investigated these adults that annoyed Wendy.,The Borgias investigated who these adults annoyed Wendy.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,100,-84.95128631591797,-90.20726776123047,1
Cindy forgot a commentary that is impressing Jesus.,Cindy forgot who a commentary is impressing Jesus.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,101,-87.38522338867188,-91.04444122314453,1
Noah had researched that library that concealed many movies.,Noah had researched what that library concealed many movies.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,102,-81.75225830078125,-85.32894134521484,1
Carol questions that alumnus that lifted this vase.,Carol questions what that alumnus lifted this vase.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,103,-92.51383209228516,-97.79925537109375,1
The actors research a lot of restaurants that could aggravate George.,The actors research who a lot of restaurants could aggravate George.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,104,-75.02127075195312,-82.9769287109375,1
Andrea researched a lot of stories that are irritating Naomi.,Andrea researched who a lot of stories are irritating Naomi.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,105,-70.66081237792969,-81.87274932861328,1
Mitchell hasn't thought about some bicycle that isn't disturbing some universities.,Mitchell hasn't thought about what some bicycle isn't disturbing some universities.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,106,-87.32970428466797,-89.99044799804688,1
A lot of drivers remember most brochures that weren't impressing that student.,A lot of drivers remember who most brochures weren't impressing that student.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,107,-108.92967987060547,-114.9527359008789,1
Cashiers aren't thinking about the plays that aren't disagreeing with some senators.,Cashiers aren't thinking about who the plays aren't disagreeing with some senators.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,108,-99.51043701171875,-102.73474884033203,1
Laurie remembered most lakes that are disgusting Elizabeth.,Laurie remembered who most lakes are disgusting Elizabeth.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,109,-75.7605209350586,-80.39176940917969,1
Edward had thought about a blouse that has resembled all prints.,Edward had thought about what a blouse has resembled all prints.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,110,-77.1279296875,-79.13175964355469,1
The woman had researched the essay that isn't upsetting Tracy.,The woman had researched who the essay isn't upsetting Tracy.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,111,-79.79186248779297,-90.8246841430664,1
Liam had thought about a lot of bikes that will disturb a cashier.,Liam had thought about who a lot of bikes will disturb a cashier.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,112,-87.96177673339844,-97.39202880859375,1
Michael knew a patient that bought a lot of college campuses.,Michael knew what a patient bought a lot of college campuses.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,113,-60.33012390136719,-62.087188720703125,1
Those pedestrians see the mushroom that distracts Linda.,Those pedestrians see who the mushroom distracts Linda.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,114,-78.74461364746094,-81.99746704101562,1
The Impressionists research photographs that have irritated Bill.,The Impressionists research who photographs have irritated Bill.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,115,-87.277587890625,-93.82759094238281,1
Stacey knows a lot of waiters that confused Eric.,Stacey knows who a lot of waiters confused Eric.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,116,-86.48823547363281,-90.44734954833984,1
The girls investigate the museums that will disgust Carol.,The girls investigate who the museums will disgust Carol.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,117,-70.30897521972656,-78.47117614746094,1
The students know the lady that approaches Jane.,The students know who the lady approaches Jane.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,118,-61.49123001098633,-59.699283599853516,0
Keith can research the book that wasn't upsetting most committees.,Keith can research what the book wasn't upsetting most committees.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,119,-74.51375579833984,-77.08026885986328,1
Christopher does remember some college campus that hadn't shocked Sarah.,Christopher does remember who some college campus hadn't shocked Sarah.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,120,-83.44603729248047,-90.20858764648438,1
Alice has thought about some door that hadn't shocked Samuel.,Alice has thought about who some door hadn't shocked Samuel.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,121,-67.42214965820312,-77.64935302734375,1
Todd had investigated many customers that do help Catherine.,Todd had investigated who many customers do help Catherine.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,122,-61.461036682128906,-67.05133819580078,1
Danielle researched most governments that upset Andrew.,Danielle researched who most governments upset Andrew.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,123,-69.92230224609375,-75.84568786621094,1
Many senators see that child that will love Dennis.,Many senators see who that child will love Dennis.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,124,-64.8866958618164,-69.1473617553711,1
Angela notices every cactus that shocked those patients.,Angela notices who every cactus shocked those patients.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,125,-84.39598083496094,-86.45919799804688,1
These adults see many spotlights that irritate Ella.,These adults see who many spotlights irritate Ella.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,126,-83.30241394042969,-89.15744018554688,1
Susan noticed this teenager that wasn't buying cats.,Susan noticed what this teenager wasn't buying cats.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,127,-58.96070098876953,-58.44042205810547,0
Monet couldn't notice that legislature that hired those senators.,Monet couldn't notice who that legislature hired those senators.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,128,-83.00802612304688,-85.41049194335938,1
Patricia remembers every teenager that shouldn't approach Dennis.,Patricia remembers who every teenager shouldn't approach Dennis.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,129,-75.45195770263672,-83.90817260742188,1
Jill should research that hill that hasn't bored Dana.,Jill should research who that hill hasn't bored Dana.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,130,-94.984619140625,-102.41685485839844,1
Vanessa forgot all offspring that had investigated Raymond.,Vanessa forgot who all offspring had investigated Raymond.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,131,-76.70365142822266,-78.1856689453125,1
Drivers won't notice that box that hurts Carolyn.,Drivers won't notice who that box hurts Carolyn.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,132,-67.2635269165039,-73.08256530761719,1
Monet was noticing every person that had disliked that school.,Monet was noticing what every person had disliked that school.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,133,-69.65753173828125,-74.40623474121094,1
Most men discover this mountain that bothered people.,Most men discover who this mountain bothered people.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,134,-59.52019119262695,-64.103515625,1
Alice couldn't think about that steak that had bothered Rachelle.,Alice couldn't think about who that steak had bothered Rachelle.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,135,-77.04829406738281,-82.51284790039062,1
Colleen forgot all men that biked to some malls.,Colleen forgot what all men biked to some malls.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,136,-89.73993682861328,-88.66496276855469,0
Allison isn't noticing some chair that wasn't annoying Lucille.,Allison isn't noticing who some chair wasn't annoying Lucille.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,137,-94.91388702392578,-103.71382141113281,1
A lot of actresses knew a girl that was fixing that chair.,A lot of actresses knew what a girl was fixing that chair.,syntax,filler_gap_dependency,wh_questions_subject_gap,True,False,False,False,138,-81.86740112304688,-82.203857421875,1
