sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_prob,bad_prob,correct
That coat shrank.,That coat shrunk.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,32,-34.36927032470703,-30.65963363647461,0
James ate.,James eaten.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,33,-14.225077629089355,-13.39185905456543,0
Michael drove to all hospitals.,Michael driven to all hospitals.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,34,-33.62928009033203,-34.709632873535156,1
Todd took every car.,Todd taken every car.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,35,-21.901782989501953,-24.843162536621094,1
Most ladies hid away.,Most ladies hidden away.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,36,-30.454416275024414,-31.08407974243164,1
Aaron broke the unicycle.,Aaron broken the unicycle.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,37,-31.480958938598633,-35.34690856933594,1
Stacey took chicken.,Stacey taken chicken.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,38,-34.28580093383789,-36.886146545410156,1
Charles forgot Sarah.,Charles forgotten Sarah.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,39,-25.08413314819336,-25.139904022216797,1
Every teenager went to the hospitals.,Every teenager gone to the hospitals.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,40,-29.58534049987793,-35.6942024230957,1
These guests got fired.,These guests gotten fired.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,41,-26.805801391601562,-32.20960998535156,1
Elizabeth broke the carriages.,Elizabeth broken the carriages.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,42,-28.917030334472656,-32.59563446044922,1
Claire woke up.,Claire woken up.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,43,-21.209245681762695,-28.60238265991211,1
Alice woke up.,Alice woken up.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,44,-12.454025268554688,-22.623456954956055,1
Victoria wrote.,Victoria written.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,45,-10.956278800964355,-13.00851821899414,1
Allison got a job.,Allison gotten a job.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,46,-29.46700668334961,-34.97355651855469,1
This dancer broke many glasses.,This dancer broken many glasses.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,47,-38.409000396728516,-43.41925048828125,1
Banks knew Elaine.,Banks known Elaine.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,48,-46.603309631347656,-43.94083786010742,0
The Lutherans hid.,The Lutherans hidden.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,49,-37.863834381103516,-37.19208526611328,0
Kimberley drove to this high school.,Kimberley driven to this high school.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,50,-45.243141174316406,-46.15464782714844,1
Some boy spoke up.,Some boy spoken up.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,51,-28.964319229125977,-30.011795043945312,1
Tiffany sang.,Tiffany sung.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,52,-34.80058288574219,-33.810462951660156,0
Mitchell broke a lot of forks.,Mitchell broken a lot of forks.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,53,-41.83159255981445,-44.13136291503906,1
Jessica drove to all museums.,Jessica driven to all museums.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,54,-34.66195297241211,-35.346771240234375,1
Valerie hid away.,Valerie hidden away.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,55,-29.136363983154297,-30.71328353881836,1
Jesus ate.,Jesus eaten.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,56,-13.944992065429688,-12.717493057250977,0
Some customer hid.,Some customer hidden.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,57,-26.069353103637695,-25.913354873657227,0
All actresses hid away.,All actresses hidden away.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,58,-33.49234390258789,-34.070030212402344,1
Marcus wore this sock.,Marcus worn this sock.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,59,-28.770801544189453,-29.86717987060547,1
Bradley knew Stacy.,Bradley known Stacy.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,60,-32.275245666503906,-29.070636749267578,0
Helen took a lot of lamps.,Helen taken a lot of lamps.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,61,-31.754053115844727,-33.50039291381836,1
These drivers came here.,These drivers come here.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,62,-23.336381912231445,-20.030426025390625,0
Veronica drove to the hospitals.,Veronica driven to the hospitals.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,63,-34.88780212402344,-35.453975677490234,1
Lori hid away.,Lori hidden away.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,64,-33.18217849731445,-34.20940399169922,1
A lot of teenagers spoke up.,A lot of teenagers spoken up.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,65,-44.069679260253906,-44.509132385253906,1
Danielle knew George.,Danielle known George.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,66,-34.41204071044922,-34.31731414794922,0
Suzanne broke those trucks.,Suzanne broken those trucks.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,67,-35.18933868408203,-38.368289947509766,1
A lot of actresses took some river.,A lot of actresses taken some river.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,68,-53.19546127319336,-55.34663391113281,1
Marla drank.,Marla drunk.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,69,-19.97780990600586,-18.491241455078125,0
Edward broke some chair.,Edward broken some chair.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,70,-26.75624656677246,-30.958236694335938,1
Sharon spoke up.,Sharon spoken up.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,71,-27.245141983032227,-27.954246520996094,1
Many boys woke up.,Many boys woken up.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,72,-21.8677921295166,-28.42792510986328,1
Sally went fishing.,Sally gone fishing.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,73,-24.832073211669922,-25.990219116210938,1
Tammy woke up.,Tammy woken up.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,74,-18.2321720123291,-24.844928741455078,1
Monica ate.,Monica eaten.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,75,-18.813865661621094,-18.191139221191406,0
Adam ate.,Adam eaten.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,76,-13.746817588806152,-13.558372497558594,0
Patrick broke a lot of wheelbarrows.,Patrick broken a lot of wheelbarrows.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,77,-50.74539566040039,-54.79619598388672,1
Lisa ate.,Lisa eaten.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,78,-13.834458351135254,-13.517515182495117,0
Those students drove to Spain.,Those students driven to Spain.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,79,-30.136993408203125,-32.532649993896484,1
Carla went to schools.,Carla gone to schools.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,80,-25.215721130371094,-30.902992248535156,1
Some people broke that chair.,Some people broken that chair.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,81,-26.85831642150879,-30.89105987548828,1
A lot of dancers broke the vases.,A lot of dancers broken the vases.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,82,-61.9251823425293,-64.26467895507812,1
Some children came here.,Some children come here.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,83,-19.095008850097656,-16.73434066772461,0
Raymond drove to Harvard University.,Raymond driven to Harvard University.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,84,-38.74127960205078,-40.72918701171875,1
Keith took these birds.,Keith taken these birds.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,85,-22.565053939819336,-25.812101364135742,1
Carrie went to some malls.,Carrie gone to some malls.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,86,-38.9217643737793,-44.138763427734375,1
Tamara went to a cafe.,Tamara gone to a cafe.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,87,-30.3385009765625,-35.540916442871094,1
Michelle went to the closet.,Michelle gone to the closet.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,88,-18.86977767944336,-23.817153930664062,1
Janet broke the plane.,Janet broken the plane.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,89,-29.771060943603516,-33.555355072021484,1
Gerald hid Ann.,Gerald hidden Ann.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,90,-43.45066833496094,-43.57838821411133,1
Vincent drove to those restaurants.,Vincent driven to those restaurants.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,91,-49.684730529785156,-49.77272033691406,1
Kirsten broke a dish.,Kirsten broken a dish.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,92,-41.244712829589844,-44.39977264404297,1
Patrick forgot Victoria.,Patrick forgotten Victoria.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,93,-26.2852783203125,-25.885282516479492,0
The Clintons wore this coat.,The Clintons worn this coat.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,94,-43.189395904541016,-44.52739715576172,1
Maria wore jackets.,Maria worn jackets.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,95,-24.9683780670166,-26.112306594848633,1
This guy came here.,This guy come here.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,96,-18.593852996826172,-20.048980712890625,1
Tamara hid.,Tamara hidden.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,97,-23.086368560791016,-23.35407257080078,1
Bethany broke a lot of cups.,Bethany broken a lot of cups.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,98,-55.818782806396484,-57.944828033447266,1
Those dancers woke up.,Those dancers woken up.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,99,-26.531383514404297,-33.18878173828125,1
The blouses shrank.,The blouses shrunk.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,100,-38.653526306152344,-36.375370025634766,0
Many pedestrians broke some cars.,Many pedestrians broken some cars.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,101,-36.55941390991211,-38.49878692626953,1
Wendy drove to most college campuses.,Wendy driven to most college campuses.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,102,-63.94776916503906,-63.97951889038086,1
Every teenager sang.,Every teenager sung.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,103,-22.003429412841797,-24.516136169433594,1
A lot of doctors drove to this library.,A lot of doctors driven to this library.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,104,-51.06218719482422,-53.410552978515625,1
Every library took some painting.,Every library taken some painting.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,105,-31.753124237060547,-34.76557159423828,1
Andrea broke these vases.,Andrea broken these vases.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,106,-49.89335632324219,-53.8484001159668,1
Paula wore these sweaters.,Paula worn these sweaters.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,107,-39.824737548828125,-41.652435302734375,1
Aaron drove to some mountain.,Aaron driven to some mountain.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,108,-32.17283248901367,-32.81803512573242,1
Deborah wore the jacket.,Deborah worn the jacket.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,109,-32.538970947265625,-33.31203079223633,1
Jennifer broke a carriage.,Jennifer broken a carriage.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,110,-24.245765686035156,-28.170835494995117,1
Dawn hid many shawls.,Dawn hidden many shawls.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,111,-59.33404541015625,-61.17266082763672,1
Diane went fishing.,Diane gone fishing.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,112,-31.30189323425293,-34.015769958496094,1
Rhonda wore a shoe.,Rhonda worn a shoe.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,113,-35.980037689208984,-36.70028305053711,1
Carla broke some plates.,Carla broken some plates.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,114,-32.524375915527344,-36.457550048828125,1
These actors got a job.,These actors gotten a job.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,115,-26.271333694458008,-31.480993270874023,1
A lot of women hid away.,A lot of women hidden away.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,116,-41.24652099609375,-41.73172378540039,1
The patients wore every shoe.,The patients worn every shoe.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,117,-37.97312927246094,-39.224693298339844,1
Theresa drove to the public park.,Theresa driven to the public park.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,118,-42.24067306518555,-42.28251266479492,1
Naomi sang.,Naomi sung.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,119,-24.33917236328125,-24.781143188476562,1
Those adults wore most shoes.,Those adults worn most shoes.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,120,-35.805694580078125,-37.449459075927734,1
The waiters spoke up.,The waiters spoken up.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,121,-40.47813415527344,-41.03146743774414,1
Katherine ate.,Katherine eaten.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,122,-28.63204002380371,-28.13924217224121,0
Rose went to every art gallery.,Rose gone to every art gallery.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,123,-37.65351486206055,-43.562705993652344,1
Denise got a job.,Denise gotten a job.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,124,-22.65035629272461,-27.208221435546875,1
Anne knew Todd.,Anne known Todd.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,125,-27.33135223388672,-24.29144287109375,0
Helen got fired.,Helen gotten fired.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,126,-22.867630004882812,-27.173175811767578,1
Those waiters spoke up.,Those waiters spoken up.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,127,-39.68294143676758,-39.93655776977539,1
That actor hid away.,That actor hidden away.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,128,-30.256290435791016,-31.807353973388672,1
Laurie came here.,Laurie come here.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,129,-27.58026885986328,-28.40726661682129,1
Tamara came here.,Tamara come here.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,130,-19.962827682495117,-20.322498321533203,1
Those drivers got a job.,Those drivers gotten a job.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,131,-26.679195404052734,-32.150386810302734,1
Stephen forgot Nancy.,Stephen forgotten Nancy.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,132,-28.942642211914062,-28.464618682861328,0
Peter forgot Tammy.,Peter forgotten Tammy.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,133,-28.714962005615234,-27.344362258911133,0
Rhonda went to the river.,Rhonda gone to the river.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,134,-29.280029296875,-33.67995071411133,1
Those doctors wore that coat.,Those doctors worn that coat.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,135,-32.127750396728516,-35.98148727416992,1
Colleen got a job.,Colleen gotten a job.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,136,-27.49789047241211,-32.224815368652344,1
A man wrote.,A man written.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,137,-30.99770736694336,-33.648799896240234,1
Linda got fired.,Linda gotten fired.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,138,-26.247892379760742,-32.377166748046875,1
The Lutherans woke up.,The Lutherans woken up.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,139,-36.25026321411133,-42.5457763671875,1
The peppers went bad.,The peppers gone bad.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,140,-31.121776580810547,-35.27532196044922,1
Keith wrote.,Keith written.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,141,-10.847362518310547,-14.293108940124512,1
Some girl hid that screen.,Some girl hidden that screen.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,142,-35.51219940185547,-39.22068786621094,1
This popsicle froze.,This popsicle frozen.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,143,-38.942955017089844,-37.734458923339844,0
Leslie ate.,Leslie eaten.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,144,-25.430532455444336,-23.635635375976562,0
Florence woke up.,Florence woken up.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,145,-27.6424560546875,-34.918975830078125,1
Vanessa woke up.,Vanessa woken up.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,146,-22.928802490234375,-30.723163604736328,1
Monet got fired.,Monet gotten fired.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,147,-26.431201934814453,-29.608379364013672,1
Sharon went fishing.,Sharon gone fishing.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,148,-21.98321533203125,-25.44256591796875,1
Renee drove to the art gallery.,Renee driven to the art gallery.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,149,-46.27650451660156,-47.14336013793945,1
Many ladies hid the girl.,Many ladies hidden the girl.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,150,-34.87545394897461,-36.132320404052734,1
Valerie wrote.,Valerie written.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,151,-20.10165786743164,-21.969268798828125,1
Melinda got a job.,Melinda gotten a job.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,152,-25.890737533569336,-31.66870880126953,1
Nancy spoke up.,Nancy spoken up.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,153,-29.261281967163086,-29.489803314208984,1
Many boys wore every dress.,Many boys worn every dress.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,154,-35.82905578613281,-37.4531364440918,1
Florence got fired.,Florence gotten fired.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,155,-31.465768814086914,-36.12544631958008,1
Sabrina wore a lot of hats.,Sabrina worn a lot of hats.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,156,-36.39410400390625,-37.88284683227539,1
Jeffrey hid away.,Jeffrey hidden away.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,157,-31.475038528442383,-33.15278244018555,1
Kendra broke the mirrors.,Kendra broken the mirrors.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,158,-43.24041748046875,-47.27820587158203,1
Debra wrote.,Debra written.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,159,-17.56298065185547,-20.067827224731445,1
Those glaciers froze.,Those glaciers frozen.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,160,-30.193286895751953,-28.647064208984375,0
Larry wore the coat.,Larry worn the coat.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,161,-22.921184539794922,-23.479162216186523,1
Tonya got fired.,Tonya gotten fired.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,162,-25.820236206054688,-30.656766891479492,1
Candice hid away.,Candice hidden away.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,163,-28.468143463134766,-27.19971466064453,0
Omar went to high schools.,Omar gone to high schools.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,164,-33.39091491699219,-38.381534576416016,1
Caroline broke couches.,Caroline broken couches.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,165,-39.78348922729492,-41.44877624511719,1
Men broke those bicycles.,Men broken those bicycles.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,166,-28.869964599609375,-32.6463737487793,1
Stephen went to most libraries.,Stephen gone to most libraries.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,167,-32.76075744628906,-37.864986419677734,1
These dancers wrote.,These dancers written.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,168,-24.43828582763672,-25.416412353515625,1
Steve hid.,Steve hidden.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,169,-15.248891830444336,-14.923974990844727,0
Kendra came here.,Kendra come here.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,170,-32.501792907714844,-32.594993591308594,1
Carlos broke that wheelbarrow.,Carlos broken that wheelbarrow.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,171,-50.83245849609375,-55.39588928222656,1
Katherine forgot Frank.,Katherine forgotten Frank.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,172,-41.361473083496094,-42.03453063964844,1
The glacier froze.,The glacier frozen.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,173,-27.994430541992188,-27.108156204223633,0
Those shawls shrank.,Those shawls shrunk.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,174,-46.659523010253906,-43.16048049926758,0
All doctors drove to this hill.,All doctors driven to this hill.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,175,-37.69605255126953,-39.79962158203125,1
The adult broke a lot of dishes.,The adult broken a lot of dishes.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,176,-35.81186294555664,-39.2247428894043,1
All guys forgot Kenneth.,All guys forgotten Kenneth.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,177,-38.1624641418457,-39.61170196533203,1
Craig went to a lot of malls.,Craig gone to a lot of malls.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,178,-31.136194229125977,-36.43492889404297,1
Diana broke the car.,Diana broken the car.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,179,-33.487178802490234,-37.46076965332031,1
Travis got fired.,Travis gotten fired.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,180,-34.52630615234375,-38.11946105957031,1
Rodney broke some couch.,Rodney broken some couch.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,181,-31.49205780029297,-35.35922622680664,1
Kristen broke that mirror.,Kristen broken that mirror.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,182,-30.007171630859375,-34.86491775512695,1
The hats shrank.,The hats shrunk.,morphology,irregular_forms,irregular_past_participle_verbs,True,True,False,False,183,-29.48757553100586,-27.90963363647461,0
